Datetime,Time[S],Volt[V],Current[A],Power[W]
2026-04-16T22:50:11.955290, 95.0,05.1087,1.02441,05.2244
2026-04-16T22:50:12.932996, 96.0,05.1092,1.15900,05.9109
2026-04-16T22:50:13.957211, 97.0,05.1131,1.23447,06.3081
2026-04-16T22:50:14.935711, 98.0,05.1097,1.08563,05.5367
2026-04-16T22:50:15.955812, 99.0,05.1066,1.03674,05.2873
2026-04-16T22:50:16.930332,100.0,05.1080,1.02607,05.2329
2026-04-16T22:50:17.953470,101.0,05.1114,1.08776,05.5584
2026-04-16T22:50:18.926565,102.0,05.1105,0.76676,03.9181
2026-04-16T22:50:19.949082,103.0,05.1114,1.09509,05.5959
2026-04-16T22:50:20.926016,104.0,05.1108,1.08154,05.5266
2026-04-16T22:50:21.946635,105.0,05.1102,1.03998,05.3142
2026-04-16T22:50:22.965371,106.0,05.1108,1.04047,05.3168
2026-04-16T22:50:23.938672,107.0,05.1106,0.99952,05.1075
2026-04-16T22:50:24.960167,108.0,05.1037,1.56780,07.9957
2026-04-16T22:50:25.931208,109.0,05.1073,1.16368,05.9347
2026-04-16T22:50:26.949280,110.0,05.1103,0.65492,03.3466
2026-04-16T22:50:27.967697,111.0,05.1072,0.99232,05.0608
2026-04-16T22:50:28.942680,112.0,05.1091,1.10781,05.6498
2026-04-16T22:50:29.965029,113.0,05.1120,1.05956,05.4143
2026-04-16T22:50:30.939797,114.0,05.1139,1.02695,05.2477
2026-04-16T22:50:31.959211,115.0,05.1119,1.10061,05.6241
2026-04-16T22:50:32.933402,116.0,05.1059,1.07741,05.4947
2026-04-16T22:50:33.954403,117.0,05.1104,1.05500,05.3910
2026-04-16T22:50:34.926668,118.0,05.1104,0.86556,04.4230
2026-04-16T22:50:35.948054,119.0,05.1101,0.98615,05.0392
2026-04-16T22:50:36.968473,120.0,05.1158,1.02578,05.2417
2026-04-16T22:50:37.942947,121.0,05.1097,1.05326,05.3716
2026-04-16T22:50:38.963575,122.0,05.1158,1.25623,06.4193
2026-04-16T22:50:39.938783,123.0,05.1108,1.24293,06.3513
2026-04-16T22:50:40.961032,124.0,05.1142,1.27247,06.5023
2026-04-16T22:50:41.936396,125.0,05.1145,1.02009,05.2126
2026-04-16T22:50:42.953833,126.0,05.1115,0.67988,03.4741
2026-04-16T22:50:43.973127,127.0,05.1150,1.03769,05.3025
2026-04-16T22:50:44.950500,128.0,05.1080,1.08675,05.5424
2026-04-16T22:50:45.971382,129.0,05.1097,1.12094,05.7167
2026-04-16T22:50:46.945493,130.0,05.1115,1.03353,05.2813
2026-04-16T22:50:47.964519,131.0,05.1081,0.98876,05.0426
2026-04-16T22:50:48.940187,132.0,05.1073,1.31303,06.6964
2026-04-16T22:50:49.962484,133.0,05.1108,0.76781,03.9235
2026-04-16T22:50:50.932497,134.0,05.1078,1.05691,05.3902
2026-04-16T22:50:51.951589,135.0,05.1153,1.15339,05.8938
2026-04-16T22:50:52.970692,136.0,05.1037,1.15724,05.9019
2026-04-16T22:50:53.946011,137.0,05.0953,1.37117,06.9792
2026-04-16T22:50:54.964305,138.0,05.1045,1.15887,05.9102
2026-04-16T22:50:55.939775,139.0,05.1073,1.21267,06.1846
2026-04-16T22:50:56.960936,140.0,05.1087,1.28470,06.5519
2026-04-16T22:50:57.934754,141.0,05.1128,0.76477,03.9079
2026-04-16T22:50:58.952318,142.0,05.1097,1.08575,05.5373
2026-04-16T22:50:59.970884,143.0,05.0937,1.55080,07.8935
2026-04-16T22:51:00.943326,144.0,05.1094,1.00166,05.1084
2026-04-16T22:51:01.964816,145.0,05.1141,1.18399,06.0501
2026-04-16T22:51:02.939112,146.0,05.1097,1.27377,06.4962
2026-04-16T22:51:03.961581,147.0,05.1139,1.16074,05.9313
2026-04-16T22:51:04.937547,148.0,05.1139,1.13039,05.7762
2026-04-16T22:51:05.958352,149.0,05.1097,0.76451,03.8990
2026-04-16T22:51:06.934186,150.0,05.0983,1.08919,05.5439
2026-04-16T22:51:07.954731,151.0,05.1058,1.36769,06.9752
2026-04-16T22:51:08.975778,152.0,05.1066,0.99831,05.0913
2026-04-16T22:51:09.950521,153.0,05.1113,1.14266,05.8389
2026-04-16T22:51:10.973681,154.0,05.1115,1.28154,06.5486
2026-04-16T22:51:11.951048,155.0,05.1172,1.11906,05.7183
2026-04-16T22:51:12.973954,156.0,05.1178,1.21860,06.2270
2026-04-16T22:51:13.950622,157.0,05.1081,0.71132,03.6277
2026-04-16T22:51:14.971264,158.0,05.1108,1.04757,05.3530
2026-04-16T22:51:15.946104,159.0,05.0992,1.06981,05.4453
2026-04-16T22:51:16.969031,160.0,05.1177,1.17515,06.0050
2026-04-16T22:51:17.946704,161.0,05.1102,1.05785,05.4056
2026-04-16T22:51:18.970206,162.0,05.1166,1.07973,05.5174
2026-04-16T22:51:19.948813,163.0,05.1153,1.03397,05.2835
2026-04-16T22:51:20.971754,164.0,05.1092,1.02854,05.2455
2026-04-16T22:51:21.945425,165.0,05.1094,0.76935,03.9236
2026-04-16T22:51:22.968685,166.0,05.1076,1.08442,05.5305
2026-04-16T22:51:23.943766,167.0,05.1108,1.15422,05.8980
2026-04-16T22:51:24.964323,168.0,05.1098,1.03864,05.2970
2026-04-16T22:51:25.939141,169.0,05.1158,1.03793,05.3038
2026-04-16T22:51:26.961048,170.0,05.1080,1.01425,05.1726
2026-04-16T22:51:27.938521,171.0,05.1186,1.09067,05.5733
2026-04-16T22:51:28.958836,172.0,05.1112,1.22326,06.2508
2026-04-16T22:51:29.976596,173.0,05.1104,0.63731,03.2566
2026-04-16T22:51:30.950627,174.0,05.1045,1.04080,05.3080
2026-04-16T22:51:31.971636,175.0,05.1097,1.00436,05.1222
2026-04-16T22:51:32.945427,176.0,05.1148,1.08289,05.5335
2026-04-16T22:51:33.964603,177.0,05.1109,1.12180,05.7323
2026-04-16T22:51:34.937481,178.0,05.1155,1.09797,05.6106
2026-04-16T22:51:35.957134,179.0,05.1122,1.13350,05.7921
2026-04-16T22:51:36.978495,180.0,05.1053,1.11808,05.7022
2026-04-16T22:51:37.949003,181.0,05.1095,0.82114,04.1878
2026-04-16T22:51:38.968099,182.0,05.1108,1.22152,06.2419
2026-04-16T22:51:39.942466,183.0,05.1112,1.09436,05.5921
2026-04-16T22:51:40.964340,184.0,05.1073,1.05356,05.3731
2026-04-16T22:51:41.942007,185.0,05.1092,1.03342,05.2704
2026-04-16T22:51:42.962962,186.0,05.1142,1.26258,06.4517
2026-04-16T22:51:43.938830,187.0,05.1037,1.07681,05.4917
2026-04-16T22:51:44.960957,188.0,05.1073,1.24373,06.3430
2026-04-16T22:51:45.979425,189.0,05.1095,0.61716,03.1475
2026-04-16T22:51:46.951607,190.0,05.1100,1.03808,05.3045
2026-04-16T22:51:47.972775,191.0,05.1094,1.05802,05.3959
2026-04-16T22:51:48.948431,192.0,05.1092,1.05656,05.3884
2026-04-16T22:51:49.969590,193.0,05.1101,1.18331,06.0467
2026-04-16T22:51:50.945110,194.0,05.1096,1.20500,06.1455
2026-04-16T22:51:51.967803,195.0,05.1073,1.12244,05.7244
2026-04-16T22:51:52.942825,196.0,05.1156,0.87050,04.4482
2026-04-16T22:51:53.959654,197.0,05.1116,1.07106,05.4731
2026-04-16T22:51:54.980212,198.0,05.1148,1.15457,05.8998
2026-04-16T22:51:55.954841,199.0,05.1108,0.98787,05.0480
2026-04-16T22:51:56.974582,200.0,05.1116,1.05268,05.3791
2026-04-16T22:51:57.948353,201.0,05.1116,0.99400,05.0793
2026-04-16T22:51:58.969873,202.0,05.1073,1.08034,05.5097
2026-04-16T22:51:59.943570,203.0,05.1222,1.28092,06.5583
2026-04-16T22:52:00.964096,204.0,05.1076,0.92038,04.6939
2026-04-16T22:52:01.981813,205.0,05.1089,0.80804,04.1210
2026-04-16T22:52:02.956479,206.0,05.1075,1.09646,05.5919
2026-04-16T22:52:03.979143,207.0,05.1128,1.15774,05.9160
2026-04-16T22:52:04.953026,208.0,05.1076,1.00591,05.1301
2026-04-16T22:52:05.970701,209.0,05.1100,1.04807,05.3556
2026-04-16T22:52:06.945885,210.0,05.1112,1.05132,05.3722
2026-04-16T22:52:07.964835,211.0,05.1066,1.05444,05.3776
2026-04-16T22:52:08.941500,212.0,05.1085,0.87286,04.4515
2026-04-16T22:52:09.959871,213.0,05.1105,1.04506,05.3402
2026-04-16T22:52:10.981092,214.0,05.0976,1.22800,06.2505
2026-04-16T22:52:11.958321,215.0,05.1051,1.09668,05.5930
2026-04-16T22:52:12.979148,216.0,05.1128,1.12747,05.7613
2026-04-16T22:52:13.956018,217.0,05.1122,1.13811,05.8157
2026-04-16T22:52:14.979169,218.0,05.1082,1.13744,05.8009
2026-04-16T22:52:15.955082,219.0,05.1082,1.28085,06.5323
2026-04-16T22:52:16.974312,220.0,05.1150,0.80237,04.1001
2026-04-16T22:52:17.948336,221.0,05.1085,0.88163,04.4963
2026-04-16T22:52:18.968867,222.0,05.1130,1.09682,05.6047
2026-04-16T22:52:19.945964,223.0,05.1106,1.24446,06.3591
2026-04-16T22:52:20.965544,224.0,05.1117,1.25703,06.4234
2026-04-16T22:52:21.983916,225.0,05.1090,1.26774,06.4654
2026-04-16T22:52:22.956956,226.0,05.1198,1.06719,05.4533
2026-04-16T22:52:23.977187,227.0,05.1028,1.49402,07.6195
2026-04-16T22:52:24.952598,228.0,05.1098,0.76754,03.9144
2026-04-16T22:52:25.972495,229.0,05.1147,1.26323,06.4551
2026-04-16T22:52:26.946749,230.0,05.1137,1.20440,06.1544
2026-04-16T22:52:27.969509,231.0,05.1083,1.02947,05.2502
2026-04-16T22:52:28.988919,232.0,05.1051,1.10606,05.6409
2026-04-16T22:52:29.960805,233.0,05.1126,1.19503,06.1066
2026-04-16T22:52:30.982007,234.0,05.1042,1.26970,06.4754
2026-04-16T22:52:31.958834,235.0,05.1109,1.09937,05.6177
2026-04-16T22:52:32.977885,236.0,05.1095,0.76834,03.9185
2026-04-16T22:52:33.949466,237.0,05.1034,1.06967,05.4553
2026-04-16T22:52:34.971819,238.0,05.1041,1.19492,06.0940
2026-04-16T22:52:35.946413,239.0,05.1153,1.27970,06.5392
2026-04-16T22:52:36.967595,240.0,05.1167,1.11748,05.7103
2026-04-16T22:52:37.986484,241.0,05.1028,1.20738,06.1576
2026-04-16T22:52:38.959759,242.0,05.1080,1.02188,05.2115
2026-04-16T22:52:39.980032,243.0,05.1098,1.23907,06.3192
2026-04-16T22:52:40.953101,244.0,05.1105,0.76677,03.9181
2026-04-16T22:52:41.971824,245.0,05.1114,1.13104,05.7796
2026-04-16T22:52:42.946794,246.0,05.1216,1.05946,05.4244
2026-04-16T22:52:43.965982,247.0,05.1056,1.12198,05.7220
2026-04-16T22:52:44.983857,248.0,05.1116,1.08993,05.5695
2026-04-16T22:52:45.957371,249.0,05.1097,1.14733,05.8513
2026-04-16T22:52:46.977411,250.0,05.1080,1.06490,05.4309
2026-04-16T22:52:47.952006,251.0,05.1069,1.18750,06.0562
2026-04-16T22:52:48.970260,252.0,05.1101,0.71985,03.6784
2026-04-16T22:52:49.989827,253.0,05.1069,1.09846,05.6021
2026-04-16T22:52:50.963793,254.0,05.1095,1.09726,05.5960
2026-04-16T22:52:51.981651,255.0,05.1096,1.12659,05.7456
2026-04-16T22:52:52.956194,256.0,05.1119,1.19162,06.0891
2026-04-16T22:52:53.973745,257.0,05.1106,1.08631,05.5510
2026-04-16T22:52:54.994032,258.0,05.1150,1.16936,05.9754
2026-04-16T22:52:55.967646,259.0,05.1023,1.03500,05.2785
2026-04-16T22:52:56.983153,260.0,05.1107,0.76748,03.9218
2026-04-16T22:52:57.952730,261.0,05.1086,1.08760,05.5467
2026-04-16T22:52:58.971331,262.0,05.1126,1.03906,05.3095
2026-04-16T22:52:59.991473,263.0,05.1045,1.15233,05.8768
2026-04-16T22:53:00.965980,264.0,05.1098,1.26767,06.4651
2026-04-16T22:53:01.983556,265.0,05.1105,1.02038,05.2141
2026-04-16T22:53:02.955582,266.0,05.1098,1.20452,06.1430
2026-04-16T22:53:03.973896,267.0,05.1119,1.03065,05.2666
2026-04-16T22:53:04.990009,268.0,05.1100,0.70520,03.6035
2026-04-16T22:53:05.962258,269.0,05.1047,1.00168,05.1085
2026-04-16T22:53:06.979629,270.0,05.1120,1.10957,05.6699
2026-04-16T22:53:07.954612,271.0,05.1094,1.03302,05.2684
2026-04-16T22:53:08.975319,272.0,05.1061,1.03712,05.2893
2026-04-16T22:53:09.995386,273.0,05.1072,1.10827,05.6521
2026-04-16T22:53:10.969223,274.0,05.1067,1.09478,05.5833
2026-04-16T22:53:11.991308,275.0,05.1109,0.87747,04.4838
2026-04-16T22:53:12.961848,276.0,05.1095,0.76673,03.9103
2026-04-16T22:53:13.982796,277.0,05.1062,1.08995,05.5587
2026-04-16T22:53:14.955585,278.0,05.1076,1.02398,05.2222
2026-04-16T22:53:15.977058,279.0,05.1042,1.01171,05.1597
2026-04-16T22:53:16.995613,280.0,05.1100,0.98880,05.0527
2026-04-16T22:53:17.973031,281.0,05.1117,1.08581,05.5484
2026-04-16T22:53:18.991518,282.0,05.1076,1.40514,07.1662
2026-04-16T22:53:19.968005,283.0,05.1159,1.09687,05.6050
2026-04-16T22:53:20.989369,284.0,05.1104,0.64214,03.2813
2026-04-16T22:53:21.963665,285.0,05.1055,1.02584,05.2317
2026-04-16T22:53:22.983083,286.0,05.1072,1.01900,05.1969
2026-04-16T22:53:23.955785,287.0,05.1058,1.03993,05.3036
2026-04-16T22:53:24.977647,288.0,05.1058,1.03510,05.2790
2026-04-16T22:53:25.998177,289.0,05.1103,1.00095,05.1148
2026-04-16T22:53:26.972761,290.0,05.1089,1.08243,05.5203
2026-04-16T22:53:27.994058,291.0,05.1109,0.80831,04.1304
2026-04-16T22:53:28.967955,292.0,05.1036,1.06639,05.4385
2026-04-16T22:53:29.986640,293.0,05.1065,1.31407,06.7017
2026-04-16T22:53:30.963091,294.0,05.1069,1.07441,05.4794
2026-04-16T22:53:31.983928,295.0,05.1070,1.09814,05.6005
2026-04-16T22:53:32.957751,296.0,05.1136,1.06206,05.4271
2026-04-16T22:53:33.978320,297.0,05.1098,1.24030,06.3255
2026-04-16T22:53:35.000007,298.0,05.1170,1.43068,07.3107
2026-04-16T22:53:35.971319,299.0,05.1111,0.78001,03.9858
2026-04-16T22:53:36.988219,300.0,05.1111,0.86419,04.4160
2026-04-16T22:53:37.963027,301.0,05.1080,1.32403,06.7525
2026-04-16T22:53:38.984477,302.0,05.1101,1.26507,06.4645
2026-04-16T22:53:39.960718,303.0,05.1094,1.20245,06.1324
2026-04-16T22:53:40.983172,304.0,05.1072,1.12841,05.7548
2026-04-16T22:53:41.958097,305.0,05.1111,1.02996,05.2630
2026-04-16T22:53:42.980916,306.0,05.1020,1.06892,05.4514
2026-04-16T22:53:44.000562,307.0,05.1105,0.76859,03.9274
2026-04-16T22:53:44.971123,308.0,05.1130,1.17166,05.9871
2026-04-16T22:53:45.989142,309.0,05.1005,1.03349,05.2707
2026-04-16T22:53:46.962334,310.0,05.0955,1.47695,07.5176
2026-04-16T22:53:47.981293,311.0,05.1112,1.38284,07.0663
2026-04-16T22:53:49.002336,312.0,05.1142,1.04382,05.3339
2026-04-16T22:53:49.980763,313.0,05.1070,1.08302,05.5234
2026-04-16T22:53:51.001865,314.0,05.1100,1.14162,05.8336
2026-04-16T22:53:51.974332,315.0,05.1096,0.76976,03.9257
2026-04-16T22:53:52.990898,316.0,05.1066,1.17493,05.9921
2026-04-16T22:53:53.964724,317.0,05.1141,1.11111,05.6777
2026-04-16T22:53:54.985662,318.0,05.1117,1.18394,06.0499
2026-04-16T22:53:55.961548,319.0,05.1067,1.08878,05.5527
2026-04-16T22:53:56.980900,320.0,05.1056,1.20708,06.1561
2026-04-16T22:53:58.000650,321.0,05.1069,1.04089,05.3085
2026-04-16T22:53:58.975637,322.0,05.1142,1.06316,05.4327
2026-04-16T22:53:59.992508,323.0,05.1111,0.76900,03.9295
2026-04-16T22:54:00.963845,324.0,05.1114,1.13976,05.8241
2026-04-16T22:54:01.984445,325.0,05.0995,1.10553,05.6271
2026-04-16T22:54:03.005082,326.0,05.1197,1.18746,06.0679
2026-04-16T22:54:03.976428,327.0,05.1025,1.19031,06.0705
2026-04-16T22:54:04.993217,328.0,05.1005,1.17895,06.0126
2026-04-16T22:54:05.964872,329.0,05.1056,1.09619,05.5905
2026-04-16T22:54:06.983391,330.0,05.1056,1.18669,06.0521
2026-04-16T22:54:07.999378,331.0,05.1088,0.67014,03.4177
2026-04-16T22:54:08.972432,332.0,05.0964,1.29135,06.5729
2026-04-16T22:54:09.994039,333.0,05.1093,1.04612,05.3352
2026-04-16T22:54:10.967914,334.0,05.1050,1.10596,05.6403
2026-04-16T22:54:11.986027,335.0,05.1089,1.03104,05.2583
2026-04-16T22:54:13.004249,336.0,05.1131,1.13134,05.7811
2026-04-16T22:54:13.978771,337.0,05.1005,1.14537,05.8413
2026-04-16T22:54:14.997106,338.0,05.1109,1.02216,05.2232
2026-04-16T22:54:15.968813,339.0,05.1091,0.76553,03.9042
2026-04-16T22:54:16.988445,340.0,05.1108,1.09607,05.6009
2026-04-16T22:54:17.962716,341.0,05.1064,1.09210,05.5697
2026-04-16T22:54:18.984615,342.0,05.1144,1.04224,05.3258
2026-04-16T22:54:20.003718,343.0,05.1062,1.10288,05.6246
2026-04-16T22:54:20.979683,344.0,05.1122,1.10584,05.6508
2026-04-16T22:54:21.998566,345.0,05.1122,1.10578,05.6505
2026-04-16T22:54:22.972328,346.0,05.1076,1.37490,07.0119
2026-04-16T22:54:23.992631,347.0,05.1100,0.71417,03.6494
2026-04-16T22:54:24.967973,348.0,05.1067,1.07446,05.4797
2026-04-16T22:54:25.990759,349.0,05.1107,1.10342,05.6384
2026-04-16T22:54:26.966531,350.0,05.1101,1.18023,06.0309
2026-04-16T22:54:27.988086,351.0,05.1044,1.05058,05.3579
2026-04-16T22:54:28.967297,352.0,05.1044,1.04821,05.3458
2026-04-16T22:54:29.990092,353.0,05.1087,1.06069,05.4095
2026-04-16T22:54:30.967036,354.0,05.1095,1.13886,05.8081
2026-04-16T22:54:31.988676,355.0,05.1074,0.76415,03.8971
2026-04-16T22:54:32.966371,356.0,05.1089,1.03177,05.2620
2026-04-16T22:54:33.989584,357.0,05.1094,1.08054,05.5107
2026-04-16T22:54:34.968315,358.0,05.1044,1.01979,05.2009
2026-04-16T22:54:35.991004,359.0,05.1094,1.02638,05.2345
2026-04-16T22:54:36.967809,360.0,05.1069,1.04646,05.3369
2026-04-16T22:54:37.993710,361.0,05.1075,1.17729,06.0041
2026-04-16T22:54:38.969738,362.0,05.1156,1.10535,05.6483
2026-04-16T22:54:39.993097,363.0,05.1086,0.61924,03.1581
2026-04-16T22:54:40.970244,364.0,05.1061,1.02983,05.2521
2026-04-16T22:54:41.993224,365.1,05.1072,1.20092,06.1246
2026-04-16T22:54:42.970424,366.1,05.1103,1.01740,05.1989
2026-04-16T22:54:43.993063,367.1,05.1084,1.03382,05.2724
2026-04-16T22:54:44.972017,368.1,05.1067,1.00195,05.1099
2026-04-16T22:54:45.993463,369.1,05.1083,1.07559,05.4855
2026-04-16T22:54:46.971907,370.1,05.1081,0.84218,04.2951
2026-04-16T22:54:47.990700,371.1,05.1053,1.08882,05.5529
2026-04-16T22:54:49.011723,372.1,05.1094,1.00373,05.1190
2026-04-16T22:54:49.984677,373.1,05.1059,0.99588,05.0789
2026-04-16T22:54:51.002159,374.1,05.1069,0.99876,05.0936
2026-04-16T22:54:51.974139,375.1,05.1066,1.00233,05.1118
2026-04-16T22:54:52.993154,376.1,05.1062,1.09529,05.5859
2026-04-16T22:54:54.012704,377.1,05.0945,1.35509,06.8974
2026-04-16T22:54:54.988636,378.1,05.1044,0.83854,04.2765
2026-04-16T22:54:56.011950,379.1,05.1092,0.64149,03.2715
2026-04-16T22:54:56.986012,380.1,05.1101,1.14758,05.8641
2026-04-16T22:54:58.006791,381.1,05.1062,1.01731,05.1882
2026-04-16T22:54:58.979459,382.1,05.1087,1.01133,05.1577
2026-04-16T22:54:59.996959,383.1,05.1072,0.98899,05.0438
2026-04-16T22:55:00.970358,384.1,05.1092,1.08957,05.5568
2026-04-16T22:55:01.991762,385.1,05.1189,1.29924,06.6391
2026-04-16T22:55:03.013665,386.1,05.1161,0.80765,04.1270
2026-04-16T22:55:03.985787,387.1,05.1088,1.20134,06.1268
2026-04-16T22:55:05.007450,388.1,05.1082,1.07109,05.4625
2026-04-16T22:55:05.981769,389.1,05.1156,1.29880,06.6368
2026-04-16T22:55:07.000143,390.1,05.1112,1.18112,06.0355
2026-04-16T22:55:07.977309,391.1,05.1153,1.17264,05.9921
2026-04-16T22:55:09.002041,392.1,05.1080,1.05528,05.3819
2026-04-16T22:55:09.978521,393.1,05.1044,1.46018,07.4469
2026-04-16T22:55:11.001142,394.1,05.1094,0.77188,03.9365
