Datetime,Time[S],Volt[V],Current[A],Power[W]
2026-04-17T17:41:24.358306, 88.0,05.1094,0.99367,05.0677
2026-04-17T17:41:25.330796, 89.0,05.1019,0.99489,05.0739
2026-04-17T17:41:26.352871, 90.0,05.1156,1.04895,05.3601
2026-04-17T17:41:27.327916, 91.0,05.0973,1.04263,05.3069
2026-04-17T17:41:28.348830, 92.0,05.1114,1.16190,05.9373
2026-04-17T17:41:29.323121, 93.0,05.1180,1.13173,05.7831
2026-04-17T17:41:30.341728, 94.0,05.1098,0.74872,03.8184
2026-04-17T17:41:31.318331, 95.0,05.1094,0.74758,03.8126
2026-04-17T17:41:32.339623, 96.0,05.1093,0.74565,03.8028
2026-04-17T17:41:33.361059, 97.0,05.1088,1.08629,05.5400
2026-04-17T17:41:34.335497, 98.0,05.1145,1.15846,05.9197
2026-04-17T17:41:35.356677, 99.0,05.1151,1.16013,05.9282
2026-04-17T17:41:36.333641,100.0,05.1131,1.18619,06.0614
2026-04-17T17:41:37.354667,101.0,05.1177,1.12215,05.7341
2026-04-17T17:41:38.330667,102.0,05.1091,1.05406,05.3757
2026-04-17T17:41:39.352092,103.0,05.1042,1.10769,05.6492
2026-04-17T17:41:40.326111,104.0,05.1101,0.75041,03.8345
2026-04-17T17:41:41.346989,105.0,05.1101,0.74853,03.8249
2026-04-17T17:41:42.319544,106.0,05.1100,0.74618,03.8129
2026-04-17T17:41:43.338025,107.0,05.1099,1.09991,05.6095
2026-04-17T17:41:44.357829,108.0,05.0948,1.12175,05.7097
2026-04-17T17:41:45.331244,109.0,05.1064,1.11177,05.6700
2026-04-17T17:41:46.350530,110.0,05.1041,1.03207,05.2635
2026-04-17T17:41:47.323399,111.0,05.1133,1.06710,05.4528
2026-04-17T17:41:48.341597,112.0,05.1247,1.08672,05.5640
2026-04-17T17:41:49.360910,113.0,05.1150,1.28366,06.5595
2026-04-17T17:41:50.333941,114.0,05.1103,0.75094,03.8373
2026-04-17T17:41:51.352107,115.0,05.1099,0.74849,03.8172
2026-04-17T17:41:52.325380,116.0,05.1102,0.74525,03.8082
2026-04-17T17:41:53.342891,117.0,05.1180,1.06547,05.4445
2026-04-17T17:41:54.363220,118.0,05.1103,1.02714,05.2486
2026-04-17T17:41:55.336054,119.0,05.1131,1.08745,05.5568
2026-04-17T17:41:56.356096,120.0,05.1134,1.16148,05.9351
2026-04-17T17:41:57.331348,121.0,05.1053,1.04840,05.3468
2026-04-17T17:41:58.348635,122.0,05.1097,1.16733,05.9533
2026-04-17T17:41:59.367359,123.0,05.1003,1.05192,05.3647
2026-04-17T17:42:00.335965,124.0,05.1107,0.75208,03.8431
2026-04-17T17:42:01.351349,125.0,05.1108,0.75022,03.8336
2026-04-17T17:42:02.325659,126.0,05.1111,0.74670,03.8156
2026-04-17T17:42:03.344356,127.0,05.1105,1.13254,05.7872
2026-04-17T17:42:04.363903,128.0,05.1092,1.10314,05.6260
2026-04-17T17:42:05.336305,129.0,05.1041,1.12497,05.7373
2026-04-17T17:42:06.355616,130.0,05.1073,1.05399,05.3753
2026-04-17T17:42:07.329065,131.0,05.1031,1.10543,05.6376
2026-04-17T17:42:08.347269,132.0,05.1055,1.12006,05.7123
2026-04-17T17:42:09.365413,133.0,05.1111,1.08307,05.5344
2026-04-17T17:42:10.337847,134.0,05.1097,0.69672,03.5532
2026-04-17T17:42:11.351513,135.0,05.1099,0.60090,03.0645
2026-04-17T17:42:12.365293,136.0,05.1105,0.59971,03.0645
2026-04-17T17:42:13.335860,137.0,05.1110,1.12283,05.7376
2026-04-17T17:42:14.353601,138.0,05.1108,0.99497,05.0842
2026-04-17T17:42:15.326425,139.0,05.1119,1.08567,05.5477
2026-04-17T17:42:16.345531,140.0,05.1041,1.14962,05.8630
2026-04-17T17:42:17.365472,141.0,05.1125,1.17152,05.9864
2026-04-17T17:42:18.336595,142.0,05.1062,1.04339,05.3212
2026-04-17T17:42:19.357410,143.0,05.1134,1.00801,05.1509
2026-04-17T17:42:20.330280,144.0,05.1092,0.74829,03.8162
2026-04-17T17:42:21.351029,145.0,05.1091,0.74648,03.8070
2026-04-17T17:42:22.325203,146.0,05.1098,0.74332,03.7909
2026-04-17T17:42:23.343919,147.0,05.1104,0.98810,05.0491
2026-04-17T17:42:24.362552,148.0,05.1111,1.25586,06.4174
2026-04-17T17:42:25.335603,149.0,05.1105,1.01161,05.1693
2026-04-17T17:42:26.356060,150.0,05.1101,0.99506,05.0847
2026-04-17T17:42:27.330114,151.0,05.1083,0.98879,05.0428
2026-04-17T17:42:28.349403,152.0,05.1133,1.21107,06.1885
2026-04-17T17:42:29.368962,153.0,05.1115,0.74710,03.8176
2026-04-17T17:42:30.344110,154.0,05.1114,0.74747,03.8195
2026-04-17T17:42:31.365804,155.0,05.1115,0.74712,03.8177
2026-04-17T17:42:32.337728,156.0,05.1006,1.02305,05.2175
2026-04-17T17:42:33.355242,157.0,05.1103,1.08596,05.5492
2026-04-17T17:42:34.330618,158.0,05.1145,1.18229,06.0415
2026-04-17T17:42:35.351493,159.0,05.1086,1.02272,05.2158
2026-04-17T17:42:36.327365,160.0,05.1151,0.99247,05.0715
2026-04-17T17:42:37.347710,161.0,05.1104,1.21366,06.2018
2026-04-17T17:42:38.369060,162.0,05.0955,1.30803,06.6578
2026-04-17T17:42:39.344439,163.0,05.1087,0.80306,04.0956
2026-04-17T17:42:40.363615,164.0,05.1109,0.80042,04.0901
2026-04-17T17:42:41.336963,165.0,05.1111,0.74658,03.8150
2026-04-17T17:42:42.357895,166.0,05.1111,1.25233,06.3994
2026-04-17T17:42:43.334627,167.0,05.1020,0.93719,04.7796
2026-04-17T17:42:44.353543,168.0,05.1087,1.01149,05.1585
2026-04-17T17:42:45.327710,169.0,05.1066,1.25063,06.3782
2026-04-17T17:42:46.348340,170.0,05.1120,1.05466,05.3893
2026-04-17T17:42:47.370223,171.0,05.1161,1.17135,05.9855
2026-04-17T17:42:48.346042,172.0,05.1098,1.14697,05.8495
2026-04-17T17:42:49.366704,173.0,05.1092,0.75091,03.8296
2026-04-17T17:42:50.341439,174.0,05.1089,0.74974,03.8236
