timestamp,total,available,used,percent,free,active,inactive,buffers,cached
2026-04-17T17:40:07.128923,17002643456,16404578304,598065152,3.5,15822569472,720044032,184516608,38420480,661749760
2026-04-17T17:40:08.129821,17002643456,16333815808,668827648,3.9,15748857856,756531200,185319424,38436864,664272896
2026-04-17T17:40:09.145592,17002643456,16282173440,720470016,4.2,15697215488,824082432,185319424,38436864,664272896
2026-04-17T17:40:10.166128,17002643456,16220372992,782270464,4.6,15635283968,862765056,185319424,38436864,664403968
2026-04-17T17:40:11.166486,17002643456,16079405056,923238400,5.4,15447244800,991363072,232390656,38436864,711868416
2026-04-17T17:40:12.166831,17002643456,15978627072,1024016384,6.0,15250636800,1087045632,328187904,38436864,807616512
2026-04-17T17:40:13.167506,17002643456,15970091008,1032552448,6.1,15227043840,1123106816,342917120,38436864,822411264
2026-04-17T17:40:14.188275,17002643456,15924166656,1078476800,6.3,15180251136,994033664,343523328,38469632,823296000
2026-04-17T17:40:15.193912,17002643456,15789375488,1213267968,7.1,15042297856,1181564928,343556096,38469632,826425344
2026-04-17T17:40:16.194659,17002643456,15787409408,1215234048,7.1,15040331776,1191116800,343556096,38469632,826458112
2026-04-17T17:40:17.195363,17002643456,15776628736,1226014720,7.2,15029518336,1201274880,343556096,38469632,826458112
2026-04-17T17:40:18.215528,17002643456,15774416896,1228226560,7.2,15027306496,1203716096,343556096,38469632,826458112
2026-04-17T17:40:19.216275,17002643456,15775416320,1227227136,7.2,15028305920,1203716096,343556096,38469632,826458112
2026-04-17T17:40:20.216650,17002643456,15775416320,1227227136,7.2,15028305920,1203716096,343556096,38469632,826458112
2026-04-17T17:40:21.216858,17002643456,15775793152,1226850304,7.2,15028682752,1203716096,343556096,38469632,826458112
2026-04-17T17:40:22.217044,17002643456,15786262528,1216380928,7.2,15039152128,1203716096,343556096,38469632,826458112
2026-04-17T17:40:23.217798,17002643456,15793422336,1209221120,7.1,15046311936,1203716096,343556096,38469632,826458112
2026-04-17T17:40:24.219093,17002643456,15830663168,1171980288,6.9,15083552768,1203716096,343556096,38469632,826458112
2026-04-17T17:40:25.220344,17002643456,15852109824,1150533632,6.8,15104999424,1203716096,343556096,38469632,826458112
2026-04-17T17:40:26.221421,17002643456,15872393216,1130250240,6.6,15125282816,1203716096,343556096,38469632,826458112
2026-04-17T17:40:27.223047,17002643456,15890399232,1112244224,6.5,15143288832,1203716096,343556096,38469632,826458112
2026-04-17T17:40:28.223470,17002643456,15906308096,1096335360,6.4,15159197696,1203716096,343556096,38469632,826458112
2026-04-17T17:40:29.223803,17002643456,15917547520,1085095936,6.4,15170355200,1204502528,343556096,38469632,826589184
2026-04-17T17:40:30.224160,17002643456,15673556992,1329086464,7.8,14926315520,1431519232,343556096,38469632,826605568
2026-04-17T17:40:31.225237,17002643456,15673556992,1329086464,7.8,14926315520,1431519232,343556096,38469632,826605568
2026-04-17T17:40:32.226306,17002643456,15673556992,1329086464,7.8,14926315520,1431519232,343556096,38469632,826605568
2026-04-17T17:40:33.228299,17002643456,15778316288,1224327168,7.2,15031058432,1297170432,343556096,38469632,826605568
2026-04-17T17:40:34.231316,17002643456,15875915776,1126727680,6.6,15128657920,1202225152,343556096,38469632,826605568
2026-04-17T17:40:35.233218,17002643456,15883239424,1119404032,6.6,15135981568,1202225152,343556096,38469632,826605568
2026-04-17T17:40:36.235399,17002643456,15900688384,1101955072,6.5,15153430528,1202733056,343556096,38469632,826605568
2026-04-17T17:40:37.237415,17002643456,15909945344,1092698112,6.4,15162687488,1202733056,343556096,38469632,826605568
2026-04-17T17:40:38.239034,17002643456,15921463296,1081180160,6.4,15174205440,1202733056,343556096,38469632,826605568
2026-04-17T17:40:39.240512,17002643456,15933341696,1069301760,6.3,15186083840,1202733056,343556096,38469632,826605568
2026-04-17T17:40:40.241701,17002643456,15933341696,1069301760,6.3,15186083840,1202733056,343556096,38469632,826605568
2026-04-17T17:40:41.242708,17002643456,15938945024,1063698432,6.3,15191687168,1202733056,343556096,38469632,826605568
2026-04-17T17:40:42.243708,17002643456,15946661888,1055981568,6.2,15199404032,1202733056,343556096,38469632,826605568
2026-04-17T17:40:43.244824,17002643456,15960899584,1041743872,6.1,15213641728,1202733056,343556096,38469632,826605568
2026-04-17T17:40:44.247020,17002643456,15967895552,1034747904,6.1,15220637696,1202733056,343556096,38469632,826605568
2026-04-17T17:40:45.248626,17002643456,15974039552,1028603904,6.0,15226781696,1203240960,343556096,38469632,826605568
2026-04-17T17:40:46.251122,17002643456,15981494272,1021149184,6.0,15234236416,1203240960,343556096,38469632,826605568
2026-04-17T17:40:47.255517,17002643456,15987113984,1015529472,6.0,15239856128,1203240960,343556096,38469632,826605568
2026-04-17T17:40:48.256676,17002643456,15991865344,1010778112,5.9,15244607488,1203240960,343556096,38469632,826605568
2026-04-17T17:40:49.257821,17002643456,15732916224,1269727232,7.5,14985658368,1383661568,343556096,38469632,826605568
2026-04-17T17:40:50.258950,17002643456,15687696384,1314947072,7.7,14940438528,1431404544,343556096,38469632,826605568
2026-04-17T17:40:51.259940,17002643456,15679832064,1322811392,7.8,14932574208,1431404544,343556096,38469632,826605568
2026-04-17T17:40:52.260911,17002643456,15655747584,1346895872,7.9,14908489728,1431404544,343556096,38469632,826605568
2026-04-17T17:40:53.262724,17002643456,15918825472,1083817984,6.4,15171567616,1186578432,343556096,38469632,826605568
2026-04-17T17:40:54.264305,17002643456,15916318720,1086324736,6.4,15169060864,1201111040,343556096,38469632,826605568
2026-04-17T17:40:55.265997,17002643456,15918825472,1083817984,6.4,15171567616,1201111040,343556096,38469632,826605568
2026-04-17T17:40:56.268262,17002643456,15923609600,1079033856,6.3,15176351744,1202634752,343556096,38469632,826605568
2026-04-17T17:40:57.270698,17002643456,15928934400,1073709056,6.3,15181676544,1202634752,343556096,38469632,826605568
2026-04-17T17:40:58.272945,17002643456,15939354624,1063288832,6.3,15192096768,1202634752,343556096,38469632,826605568
2026-04-17T17:40:59.274490,17002643456,15728492544,1274150912,7.5,14981234688,1386364928,343556096,38469632,826605568
2026-04-17T17:41:00.276449,17002643456,15681798144,1320845312,7.8,14934540288,1431568384,343556096,38469632,826605568
2026-04-17T17:41:01.277444,17002643456,15681798144,1320845312,7.8,14934540288,1431568384,343556096,38469632,826605568
2026-04-17T17:41:02.278407,17002643456,15681798144,1320845312,7.8,14934540288,1431568384,343556096,38469632,826605568
2026-04-17T17:41:03.281013,17002643456,15925723136,1076920320,6.3,15178465280,1186594816,343556096,38469632,826605568
2026-04-17T17:41:04.283305,17002643456,15921496064,1081147392,6.4,15174238208,1201979392,343556096,38469632,826605568
2026-04-17T17:41:05.284751,17002643456,15923576832,1079066624,6.3,15176318976,1201979392,343556096,38469632,826605568
2026-04-17T17:41:06.287108,17002643456,15932145664,1070497792,6.3,15184887808,1202487296,343556096,38469632,826605568
2026-04-17T17:41:07.288619,17002643456,15935389696,1067253760,6.3,15188131840,1202487296,343556096,38469632,826605568
2026-04-17T17:41:08.291589,17002643456,15940141056,1062502400,6.2,15192883200,1203503104,343556096,38469632,826605568
2026-04-17T17:41:09.292978,17002643456,15739846656,1262796800,7.4,14992588800,1399144448,343556096,38469632,826605568
2026-04-17T17:41:10.294551,17002643456,15722397696,1280245760,7.5,14975139840,1434189824,343556096,38469632,826605568
2026-04-17T17:41:11.295531,17002643456,15718465536,1284177920,7.6,14971207680,1434189824,343556096,38469632,826605568
2026-04-17T17:41:12.296497,17002643456,15721414656,1281228800,7.5,14974156800,1434189824,343556096,38469632,826605568
2026-04-17T17:41:13.298326,17002643456,15941730304,1060913152,6.2,15194472448,1186627584,343556096,38469632,826605568
2026-04-17T17:41:14.300751,17002643456,15936602112,1066041344,6.3,15189344256,1201815552,343556096,38469632,826605568
2026-04-17T17:41:15.302557,17002643456,15938404352,1064239104,6.3,15191146496,1201815552,343556096,38469632,826605568
2026-04-17T17:41:16.304719,17002643456,15945269248,1057374208,6.2,15198011392,1202831360,343556096,38469632,826605568
2026-04-17T17:41:17.306842,17002643456,15949447168,1053196288,6.2,15202189312,1202831360,343556096,38469632,826605568
2026-04-17T17:41:18.310422,17002643456,15956934656,1045708800,6.2,15209676800,1202831360,343556096,38469632,826605568
2026-04-17T17:41:19.311572,17002643456,15740665856,1261977600,7.4,14993408000,1399635968,343556096,38469632,826605568
2026-04-17T17:41:20.312690,17002643456,15685861376,1316782080,7.7,14938603520,1432141824,343556096,38469632,826605568
2026-04-17T17:41:21.313674,17002643456,15685861376,1316782080,7.7,14938603520,1432141824,343556096,38469632,826605568
2026-04-17T17:41:22.314626,17002643456,15685861376,1316782080,7.7,14938603520,1432141824,343556096,38469632,826605568
2026-04-17T17:41:23.318979,17002643456,15925100544,1077542912,6.3,15177842688,1186660352,343556096,38469632,826605568
2026-04-17T17:41:24.320106,17002643456,15906766848,1095876608,6.4,15159508992,1202339840,343556096,38469632,826605568
2026-04-17T17:41:25.321944,17002643456,15907684352,1094959104,6.4,15160426496,1202339840,343556096,38469632,826605568
2026-04-17T17:41:26.323338,17002643456,15917383680,1085259776,6.4,15170125824,1202339840,343556096,38469632,826605568
2026-04-17T17:41:27.324747,17002643456,15921364992,1081278464,6.4,15174107136,1202339840,343556096,38469632,826605568
2026-04-17T17:41:28.326263,17002643456,15927574528,1075068928,6.3,15180316672,1202339840,343556096,38469632,826605568
