timestamp,cpu_core_0,cpu_core_1,cpu_core_2,cpu_core_3
2026-04-17T17:40:08.129732,1.0,3.0,95.0,2.0
2026-04-17T17:40:09.145478,11.0,40.8,63.0,10.0
2026-04-17T17:40:10.319013,0.9,81.2,17.5,0.9
2026-04-17T17:40:11.319525,1.0,0.0,37.6,0.0
2026-04-17T17:40:12.319928,0.0,0.0,4.0,1.0
2026-04-17T17:40:13.323187,0.0,0.0,97.0,0.0
2026-04-17T17:40:14.324596,0.0,0.0,96.0,0.0
2026-04-17T17:40:15.350307,19.6,21.4,62.4,43.6
2026-04-17T17:40:16.378148,18.4,22.3,88.0,20.4
2026-04-17T17:40:17.380476,21.8,67.0,24.5,39.0
2026-04-17T17:40:18.381249,40.8,46.1,35.0,26.5
2026-04-17T17:40:19.381792,31.4,25.7,83.5,26.2
2026-04-17T17:40:20.382212,25.3,29.7,19.6,10.0
2026-04-17T17:40:21.382505,0.0,0.0,0.0,0.0
2026-04-17T17:40:22.382840,1.0,1.0,0.0,0.0
2026-04-17T17:40:23.384061,11.1,25.7,16.8,9.1
2026-04-17T17:40:24.385341,20.6,27.0,24.2,72.2
2026-04-17T17:40:25.387488,31.0,27.5,39.0,54.5
2026-04-17T17:40:26.389264,43.0,18.4,64.9,17.2
2026-04-17T17:40:27.391507,34.0,21.2,72.2,17.5
2026-04-17T17:40:28.392742,24.8,40.4,57.8,30.8
2026-04-17T17:40:29.394737,59.0,40.4,45.6,43.3
2026-04-17T17:40:30.395765,18.0,15.3,33.7,18.6
2026-04-17T17:40:31.396906,0.0,0.0,0.0,0.0
2026-04-17T17:40:32.398022,0.0,0.0,0.0,0.0
2026-04-17T17:40:33.399666,9.0,28.7,9.9,23.0
2026-04-17T17:40:34.402896,47.1,50.5,21.6,32.7
2026-04-17T17:40:35.406371,73.0,35.1,16.3,18.2
2026-04-17T17:40:36.408214,18.8,53.5,36.7,37.4
2026-04-17T17:40:37.410587,22.8,21.8,81.3,23.2
2026-04-17T17:40:38.413933,67.7,27.0,32.0,23.2
2026-04-17T17:40:39.419802,24.0,49.5,27.3,51.5
2026-04-17T17:40:40.421336,5.0,25.3,5.0,5.0
2026-04-17T17:40:41.422434,0.0,0.0,0.0,0.0
2026-04-17T17:40:42.423515,0.0,0.0,0.0,0.0
2026-04-17T17:40:43.424753,13.3,51.5,18.0,25.5
2026-04-17T17:40:44.426428,17.2,81.2,27.6,18.2
2026-04-17T17:40:45.430974,34.7,32.7,48.0,28.3
2026-04-17T17:40:46.433492,20.0,43.0,20.2,63.3
2026-04-17T17:40:47.436344,19.8,52.5,19.0,58.4
2026-04-17T17:40:48.438215,20.8,33.3,20.8,77.3
2026-04-17T17:40:49.440746,46.4,50.0,33.3,54.0
2026-04-17T17:40:50.442050,16.7,6.9,9.9,10.8
2026-04-17T17:40:51.443214,0.0,0.0,0.0,0.0
2026-04-17T17:40:52.444330,0.0,0.0,0.0,0.0
2026-04-17T17:40:53.446347,33.7,50.0,17.6,19.8
2026-04-17T17:40:54.449341,13.3,50.5,16.5,58.2
2026-04-17T17:40:55.453143,41.6,44.9,43.4,18.8
2026-04-17T17:40:56.454953,18.6,52.5,57.4,19.0
2026-04-17T17:40:57.459678,52.0,40.4,34.0,22.0
2026-04-17T17:40:58.463322,19.4,20.4,85.3,22.0
2026-04-17T17:40:59.466036,56.1,36.0,53.6,41.4
2026-04-17T17:41:00.467518,10.1,6.9,7.7,12.2
2026-04-17T17:41:01.468602,0.0,0.0,0.0,0.0
2026-04-17T17:41:02.469670,0.0,0.0,0.0,1.0
2026-04-17T17:41:03.471039,57.4,18.8,18.8,27.0
2026-04-17T17:41:04.473604,34.7,53.1,20.4,35.4
2026-04-17T17:41:05.475637,25.2,56.8,20.6,48.5
2026-04-17T17:41:06.478057,20.0,24.8,86.1,18.2
2026-04-17T17:41:07.479934,18.0,27.8,76.0,20.4
2026-04-17T17:41:08.481824,24.0,35.3,56.4,36.0
2026-04-17T17:41:09.484834,39.2,58.0,40.8,48.5
2026-04-17T17:41:10.487064,5.0,15.2,5.0,5.0
2026-04-17T17:41:11.488141,0.0,0.0,0.0,0.0
2026-04-17T17:41:12.489206,0.0,0.0,0.0,0.0
2026-04-17T17:41:13.490964,15.2,49.5,40.4,18.0
2026-04-17T17:41:14.494802,26.0,15.6,68.3,30.6
2026-04-17T17:41:15.496849,24.8,44.9,58.6,19.0
2026-04-17T17:41:16.498564,45.4,15.5,42.4,38.4
2026-04-17T17:41:17.500908,56.7,19.2,28.0,43.0
2026-04-17T17:41:18.503747,18.8,54.5,42.0,33.7
2026-04-17T17:41:19.505493,43.3,33.3,70.6,39.8
2026-04-17T17:41:20.508318,8.0,2.0,7.0,4.0
2026-04-17T17:41:21.509378,0.0,0.0,0.0,0.0
2026-04-17T17:41:22.510428,0.0,0.0,0.0,0.0
2026-04-17T17:41:23.511846,62.2,33.0,16.0,16.2
2026-04-17T17:41:24.513963,41.2,69.4,18.0,17.3
2026-04-17T17:41:25.516265,47.1,38.9,38.6,24.0
2026-04-17T17:41:26.520101,19.8,21.0,87.8,20.0
2026-04-17T17:41:27.521881,52.6,31.0,34.4,24.8
2026-04-17T17:41:28.525441,20.6,44.8,37.1,35.7
2026-04-17T17:41:29.527339,41.2,54.0,52.4,45.4
2026-04-17T17:41:30.528924,1.0,6.0,4.0,1.0
2026-04-17T17:41:31.529970,0.0,0.0,0.0,0.0
2026-04-17T17:41:32.531031,0.0,0.0,0.0,0.0
2026-04-17T17:41:33.532325,30.7,63.4,17.0,26.0
2026-04-17T17:41:34.535797,28.6,39.6,49.0,29.6
2026-04-17T17:41:35.538569,19.0,21.8,72.7,36.3
2026-04-17T17:41:36.541584,18.0,43.3,17.2,65.7
2026-04-17T17:41:37.553364,20.2,16.2,72.7,34.0
2026-04-17T17:41:38.571114,21.2,77.2,37.4,21.2
