timestamp,cpu_core_0,cpu_core_1,cpu_core_2,cpu_core_3
2026-04-13T14:33:28.880843,4.0,32.7,64.3,4.0
2026-04-13T14:33:29.916684,40.4,52.0,16.7,18.8
2026-04-13T14:33:30.942538,0.0,99.0,0.0,0.0
2026-04-13T14:33:31.943704,1.0,51.5,0.0,1.0
2026-04-13T14:33:32.944095,0.0,4.0,0.0,0.0
2026-04-13T14:33:33.944785,0.0,82.8,0.0,0.0
2026-04-13T14:33:34.962612,0.0,98.0,0.0,0.0
2026-04-13T14:33:35.964638,16.0,32.0,12.0,8.1
2026-04-13T14:33:36.965302,9.2,19.8,13.0,57.4
2026-04-13T14:33:37.966034,14.4,44.6,12.6,33.3
2026-04-13T14:33:38.966936,2.0,43.6,2.0,3.0
2026-04-13T14:33:39.967300,0.0,18.0,0.0,0.0
2026-04-13T14:33:40.967631,0.0,28.0,0.0,0.0
2026-04-13T14:33:41.967962,0.0,14.1,0.0,0.0
2026-04-13T14:33:42.968299,0.0,29.0,0.0,0.0
2026-04-13T14:33:43.978123,0.0,16.8,0.0,0.0
2026-04-13T14:33:44.978540,0.0,27.7,0.0,0.0
2026-04-13T14:33:45.978825,0.0,0.0,0.0,0.0
2026-04-13T14:33:46.979089,0.0,0.0,0.0,0.0
2026-04-13T14:33:47.979353,0.0,0.0,0.0,0.0
2026-04-13T14:33:48.981419,5.0,20.4,5.0,4.9
2026-04-13T14:33:49.982608,18.6,20.2,31.0,58.2
2026-04-13T14:33:50.983362,14.3,44.0,13.4,17.0
2026-04-13T14:33:52.005080,14.7,36.4,6.9,4.9
2026-04-13T14:33:53.026521,1.0,21.0,1.0,0.0
2026-04-13T14:33:54.027735,0.0,28.7,0.0,0.0
2026-04-13T14:33:55.028990,0.0,14.0,0.0,0.0
2026-04-13T14:33:56.030525,0.0,9.0,23.2,0.0
2026-04-13T14:33:57.031674,0.0,0.0,14.0,0.0
2026-04-13T14:33:58.032793,1.0,0.0,28.7,0.0
2026-04-13T14:33:59.033861,0.0,0.0,0.0,0.0
2026-04-13T14:34:00.034879,0.0,0.0,0.0,0.0
2026-04-13T14:34:01.035956,0.0,0.0,0.0,0.0
2026-04-13T14:34:02.037391,0.0,0.0,17.8,0.0
