timestamp,cpu_core_0,cpu_core_1,cpu_core_2,cpu_core_3,cpu_core_4,cpu_core_5,cpu_core_6,cpu_core_7
2026-04-15T11:38:51.585571,99.0,99.0,99.0,99.0,21.6,25.3,8.0,7.0
2026-04-15T11:38:52.590002,97.0,97.0,95.0,95.0,40.4,31.3,22.8,17.0
2026-04-15T11:38:53.594146,100.0,100.0,100.0,100.0,36.1,12.1,5.0,3.0
2026-04-15T11:38:54.595852,98.0,99.0,99.0,98.0,33.3,8.0,3.0,0.0
2026-04-15T11:38:55.596708,96.0,95.0,96.0,95.0,36.1,43.9,17.2,15.8
