Datetime,Time[S],Volt[V],Current[A],Power[W]
2026-04-13T14:57:42.931123,100.0,05.1085,0.81543,04.1586
2026-04-13T14:57:43.900895,101.0,05.1087,0.76106,03.8814
2026-04-13T14:57:44.918371,102.0,05.1111,0.73808,03.7715
2026-04-13T14:57:45.938310,103.0,05.1083,0.85040,04.3370
2026-04-13T14:57:46.911671,104.0,05.1080,0.81673,04.1653
2026-04-13T14:57:47.928673,105.0,05.1075,0.76369,03.8948
2026-04-13T14:57:48.900781,106.0,05.1077,0.78419,03.9993
2026-04-13T14:57:49.919317,107.0,05.1077,0.90364,04.6085
2026-04-13T14:57:50.937810,108.0,05.1079,0.73704,03.7589
2026-04-13T14:57:51.911294,109.0,05.1042,0.84155,04.2919
2026-04-13T14:57:52.930625,110.0,05.1122,0.86291,04.4094
2026-04-13T14:57:53.905585,111.0,05.1022,1.15302,05.8804
2026-04-13T14:57:54.923866,112.0,05.0970,0.83807,04.2657
2026-04-13T14:57:55.944885,113.0,05.1077,0.74292,03.7888
2026-04-13T14:57:56.917916,114.0,05.1076,0.74083,03.7782
2026-04-13T14:57:57.937285,115.0,05.1076,0.84504,04.3097
2026-04-13T14:57:58.909213,116.0,05.1079,0.63010,03.2135
2026-04-13T14:57:59.926358,117.0,05.1066,0.74063,03.7772
2026-04-13T14:58:00.945150,118.0,05.1081,0.83735,04.2704
2026-04-13T14:58:01.920202,119.0,05.1081,0.84209,04.2946
2026-04-13T14:58:02.939783,120.0,05.1082,0.73745,03.7609
2026-04-13T14:58:03.913955,121.0,05.1086,0.73843,03.7659
2026-04-13T14:58:04.933198,122.0,05.1081,0.83729,04.2701
2026-04-13T14:58:05.909164,123.0,05.1083,0.73613,03.7542
2026-04-13T14:58:06.930397,124.0,05.1081,0.85673,04.3693
2026-04-13T14:58:07.905825,125.0,05.1084,0.73963,03.7721
2026-04-13T14:58:08.927139,126.0,05.1086,1.20751,06.1583
2026-04-13T14:58:09.901793,127.0,05.0942,0.89269,04.5437
2026-04-13T14:58:10.923404,128.0,05.1086,0.74384,03.7935
2026-04-13T14:58:11.944130,129.0,05.1086,0.74164,03.7823
2026-04-13T14:58:12.918845,130.0,05.1066,0.86925,04.4331
2026-04-13T14:58:13.939492,131.0,05.1077,0.74142,03.7812
2026-04-13T14:58:14.914115,132.0,05.1076,0.74015,03.7747
2026-04-13T14:58:15.932852,133.0,05.1077,0.74117,03.7799
2026-04-13T14:58:16.909963,134.0,05.1083,0.86452,04.4090
2026-04-13T14:58:17.931697,135.0,05.1067,0.74827,03.8161
2026-04-13T14:58:18.907998,136.0,05.1083,0.73628,03.7550
2026-04-13T14:58:19.931527,137.0,05.1085,0.75162,03.8332
2026-04-13T14:58:20.908164,138.0,05.1082,0.85694,04.3703
2026-04-13T14:58:21.929219,139.0,05.1080,0.74782,03.8138
2026-04-13T14:58:22.905525,140.0,05.1083,0.74044,03.7762
2026-04-13T14:58:23.925223,141.0,05.0984,1.34730,06.8577
2026-04-13T14:58:24.949041,142.0,05.1119,0.91438,04.6724
2026-04-13T14:58:25.921340,143.0,05.1091,0.59792,03.0493
2026-04-13T14:58:26.939523,144.0,05.1072,0.59787,03.0491
2026-04-13T14:58:27.911321,145.0,05.1068,0.59738,03.0466
2026-04-13T14:58:28.930277,146.0,05.1081,0.77598,03.9574
2026-04-13T14:58:29.905109,147.0,05.1081,0.80169,04.0886
2026-04-13T14:58:30.926926,148.0,05.1082,0.73781,03.7628
2026-04-13T14:58:31.945481,149.0,05.1045,0.87003,04.4371
2026-04-13T14:58:32.918399,150.0,05.1106,0.72689,03.7144
2026-04-13T14:58:33.936335,151.0,05.1081,0.78861,04.0219
2026-04-13T14:58:34.910903,152.0,05.1080,0.74466,03.7977
2026-04-13T14:58:35.931789,153.0,05.1079,0.85546,04.3628
2026-04-13T14:58:36.908202,154.0,05.1078,0.73594,03.7532
2026-04-13T14:58:37.929556,155.0,05.1078,0.75276,03.8390
2026-04-13T14:58:38.948914,156.0,05.0872,1.21169,06.1553
2026-04-13T14:58:39.925397,157.0,05.1025,1.08600,05.5386
2026-04-13T14:58:40.948827,158.0,05.1073,0.74460,03.7974
2026-04-13T14:58:41.926339,159.0,05.1073,0.74264,03.7874
2026-04-13T14:58:42.947843,160.0,05.1073,0.77630,03.9591
2026-04-13T14:58:43.923979,161.0,05.1074,0.83848,04.2762
2026-04-13T14:58:44.942283,162.0,05.1045,0.77389,03.9468
2026-04-13T14:58:45.915386,163.0,05.1101,0.73897,03.7761
2026-04-13T14:58:46.936185,164.0,05.1073,0.85384,04.3545
2026-04-13T14:58:47.913423,165.0,05.1081,0.73758,03.7616
2026-04-13T14:58:48.933767,166.0,05.1078,0.73791,03.7633
2026-04-13T14:58:49.952772,167.0,05.1084,0.73558,03.7514
2026-04-13T14:58:50.925699,168.0,05.1045,0.85116,04.3409
2026-04-13T14:58:51.945270,169.0,05.1084,0.73855,03.7666
2026-04-13T14:58:52.919095,170.0,05.1082,0.77530,03.9540
2026-04-13T14:58:53.940007,171.0,05.1067,1.28036,06.5298
2026-04-13T14:58:54.916075,172.0,05.1131,1.06441,05.4391
2026-04-13T14:58:55.940177,173.0,05.1086,0.74352,03.7919
2026-04-13T14:58:56.915195,174.0,05.1087,0.74264,03.7874
2026-04-13T14:58:57.935896,175.0,05.1086,0.74185,03.7834
2026-04-13T14:58:58.954363,176.0,05.1077,0.78239,03.9901
2026-04-13T14:58:59.926677,177.0,05.1055,0.74850,03.8173
2026-04-13T14:59:00.946428,178.0,05.1076,0.73997,03.7738
2026-04-13T14:59:01.918429,179.0,05.1070,0.85218,04.3461
2026-04-13T14:59:02.936115,180.0,05.1077,0.82896,04.2276
2026-04-13T14:59:03.954378,181.0,05.1075,0.75242,03.8373
2026-04-13T14:59:04.928118,182.0,05.1073,0.76851,03.9194
2026-04-13T14:59:05.949261,183.0,05.1058,0.85496,04.3602
2026-04-13T14:59:06.922289,184.0,05.1111,0.74104,03.7867
2026-04-13T14:59:07.944097,185.0,05.1075,0.85565,04.3638
2026-04-13T14:59:08.914616,186.0,05.0822,1.32793,06.7458
2026-04-13T14:59:09.933287,187.0,05.1075,1.13209,05.7736
2026-04-13T14:59:10.952661,188.0,05.1076,0.74736,03.8115
2026-04-13T14:59:11.925311,189.0,05.1077,0.74374,03.7930
2026-04-13T14:59:12.944319,190.0,05.1076,0.74032,03.7756
2026-04-13T14:59:13.918808,191.0,05.1080,0.85496,04.3602
2026-04-13T14:59:14.938904,192.0,05.1081,0.61987,03.1613
2026-04-13T14:59:15.912111,193.0,05.1080,0.79986,04.0792
2026-04-13T14:59:16.930541,194.0,05.1067,0.73894,03.7685
2026-04-13T14:59:17.947899,195.0,05.1077,0.85523,04.3616
2026-04-13T14:59:18.919274,196.0,05.1077,0.73741,03.7607
2026-04-13T14:59:19.936608,197.0,05.1076,0.76327,03.8926
2026-04-13T14:59:20.954087,198.0,05.1105,0.82530,04.2172
2026-04-13T14:59:21.926770,199.0,05.1081,0.73811,03.7643
2026-04-13T14:59:22.945382,200.0,05.1106,0.85324,04.3600
2026-04-13T14:59:23.918459,201.0,05.0881,1.85965,09.4470
2026-04-13T14:59:24.938529,202.0,05.1284,1.27218,06.5135
2026-04-13T14:59:25.955889,203.0,05.1095,0.59888,03.0542
2026-04-13T14:59:26.925756,204.0,05.1081,0.59826,03.0511
2026-04-13T14:59:27.942349,205.0,05.1081,0.59779,03.0487
2026-04-13T14:59:28.959795,206.0,05.1054,0.85238,04.3471
2026-04-13T14:59:29.935276,207.0,05.1078,0.73794,03.7634
2026-04-13T14:59:30.953134,208.0,05.1075,0.81695,04.1664
2026-04-13T14:59:31.926395,209.0,05.1081,0.73857,03.7667
2026-04-13T14:59:32.947231,210.0,05.1071,0.85116,04.3409
2026-04-13T14:59:33.920070,211.0,05.1073,0.73725,03.7599
2026-04-13T14:59:34.940919,212.0,05.1072,0.82964,04.2311
2026-04-13T14:59:35.960118,213.0,05.1075,0.79726,04.0660
2026-04-13T14:59:36.934065,214.0,05.1103,0.73764,03.7693
2026-04-13T14:59:37.954456,215.0,05.1070,0.85639,04.3675
2026-04-13T14:59:38.928018,216.0,05.1206,1.37290,07.0292
2026-04-13T14:59:39.946818,217.0,05.1094,1.16004,05.9162
2026-04-13T14:59:40.922863,218.0,05.1084,0.74491,03.7990
2026-04-13T14:59:41.945877,219.0,05.1078,0.74345,03.7915
2026-04-13T14:59:42.919929,220.0,05.1081,0.74106,03.7794
2026-04-13T14:59:43.938567,221.0,05.1056,0.77849,03.9702
2026-04-13T14:59:44.957522,222.0,05.1080,0.75147,03.8324
2026-04-13T14:59:45.929808,223.0,05.1074,0.76048,03.8784
2026-04-13T14:59:46.950323,224.0,05.1073,0.74088,03.7784
2026-04-13T14:59:47.920760,225.0,05.1077,0.85362,04.3534
2026-04-13T14:59:48.937759,226.0,05.1081,0.73795,03.7635
2026-04-13T14:59:49.954453,227.0,05.1053,0.89105,04.5443
2026-04-13T14:59:50.928011,228.0,05.1081,0.78499,04.0034
2026-04-13T14:59:51.946621,229.0,05.1039,0.73710,03.7592
2026-04-13T14:59:52.962049,230.0,05.1066,0.85033,04.3366
2026-04-13T14:59:53.933782,231.0,05.1070,1.50077,07.6539
2026-04-13T14:59:54.953770,232.0,05.1036,1.15192,05.8747
2026-04-13T14:59:55.928121,233.0,05.1070,0.74237,03.7860
2026-04-13T14:59:56.945008,234.0,05.1067,0.74279,03.7882
2026-04-13T14:59:57.963276,235.0,05.1065,0.74138,03.7810
2026-04-13T14:59:58.935916,236.0,05.1074,0.82942,04.2300
2026-04-13T14:59:59.955675,237.0,05.1114,0.74081,03.7855
2026-04-13T15:00:00.927944,238.0,05.1109,0.74108,03.7869
2026-04-13T15:00:01.944898,239.0,05.1078,0.74989,03.8244
2026-04-13T15:00:02.965072,240.0,05.1083,0.82906,04.2282
2026-04-13T15:00:03.937348,241.0,05.1083,0.73643,03.7557
2026-04-13T15:00:04.956101,242.0,05.1082,0.82565,04.2108
2026-04-13T15:00:05.929053,243.0,05.1082,0.73790,03.7632
2026-04-13T15:00:06.948356,244.0,05.1059,0.73590,03.7530
2026-04-13T15:00:07.963565,245.0,05.1064,0.85004,04.3352
2026-04-13T15:00:08.934488,246.0,05.1133,1.65820,08.4734
2026-04-13T15:00:09.952495,247.0,05.0959,1.22292,06.2246
2026-04-13T15:00:10.926939,248.0,05.1084,0.74479,03.7984
2026-04-13T15:00:11.950155,249.0,05.1088,0.74346,03.7916
2026-04-13T15:00:12.925088,250.0,05.1088,0.74204,03.7844
2026-04-13T15:00:13.947341,251.0,05.1084,0.80543,04.1076
2026-04-13T15:00:14.923538,252.0,05.1053,0.84215,04.2949
2026-04-13T15:00:15.941352,253.0,05.1082,0.73758,03.7616
2026-04-13T15:00:16.960898,254.0,05.1081,0.77826,03.9691
2026-04-13T15:00:17.935822,255.0,05.1080,0.83340,04.2503
2026-04-13T15:00:18.953645,256.0,05.1120,0.73755,03.7688
2026-04-13T15:00:19.927328,257.0,05.1078,0.85318,04.3512
2026-04-13T15:00:20.945136,258.0,05.1080,0.73708,03.7591
2026-04-13T15:00:21.968881,259.0,05.1048,0.75593,03.8552
2026-04-13T15:00:22.941922,260.0,05.1120,0.73861,03.7742
2026-04-13T15:00:23.961090,261.0,05.1014,1.56670,07.9901
2026-04-13T15:00:24.936848,262.0,05.1111,1.16908,05.9739
2026-04-13T15:00:25.955341,263.0,05.1084,0.60038,03.0619
2026-04-13T15:00:26.927770,264.0,05.1089,0.60012,03.0606
2026-04-13T15:00:27.945776,265.0,05.1091,0.59798,03.0496
2026-04-13T15:00:28.966678,266.0,05.1087,0.77131,03.9336
2026-04-13T15:00:29.940510,267.0,05.1086,0.85218,04.3461
2026-04-13T15:00:30.960846,268.0,05.1084,0.73963,03.7721
2026-04-13T15:00:31.935969,269.0,05.1087,0.76209,03.8866
2026-04-13T15:00:32.954687,270.0,05.1089,0.81680,04.1656
2026-04-13T15:00:33.927542,271.0,05.1116,0.73939,03.7782
2026-04-13T15:00:34.946770,272.0,05.1092,0.90540,04.6175
2026-04-13T15:00:35.969872,273.0,05.1094,0.74027,03.7753
2026-04-13T15:00:36.946400,274.0,05.1093,0.81070,04.1345
2026-04-13T15:00:37.969997,275.0,05.1092,0.73626,03.7549
2026-04-13T15:00:38.946226,276.0,05.1090,1.37205,06.9974
2026-04-13T15:00:39.969985,277.0,05.1062,1.36577,06.9654
2026-04-13T15:00:40.947800,278.0,05.1108,0.74480,03.8059
2026-04-13T15:00:41.971761,279.0,05.1092,0.74353,03.7920
2026-04-13T15:00:42.948389,280.0,05.1093,0.74177,03.7830
2026-04-13T15:00:43.973050,281.0,05.1094,0.73989,03.7734
2026-04-13T15:00:44.949203,282.0,05.1095,0.85482,04.3595
2026-04-13T15:00:45.974007,283.0,05.1094,0.73842,03.7659
2026-04-13T15:00:46.951894,284.0,05.1092,0.75244,03.8374
2026-04-13T15:00:47.927840,285.0,05.1092,0.73683,03.7578
2026-04-13T15:00:48.951261,286.0,05.1091,0.85539,04.3624
2026-04-13T15:00:49.973574,287.0,05.1092,0.74055,03.7768
2026-04-13T15:00:50.950159,288.0,05.1092,0.75067,03.8284
2026-04-13T15:00:51.971289,289.0,05.1062,0.85992,04.3855
2026-04-13T15:00:52.945373,290.0,05.1111,0.73757,03.7689
2026-04-13T15:00:53.963927,291.0,05.1073,1.55328,07.9217
2026-04-13T15:00:54.940587,292.0,05.0891,1.50883,07.6648
2026-04-13T15:00:55.960602,293.0,05.1089,0.74489,03.7989
2026-04-13T15:00:56.936603,294.0,05.1089,0.74333,03.7909
2026-04-13T15:00:57.957283,295.0,05.1093,0.74128,03.7805
2026-04-13T15:00:58.931404,296.0,05.1094,0.73865,03.7671
2026-04-13T15:00:59.949249,297.0,05.1056,0.79878,04.0737
2026-04-13T15:01:00.968321,298.0,05.1092,0.73708,03.7591
2026-04-13T15:01:01.941699,299.0,05.1089,0.81467,04.1548
2026-04-13T15:01:02.958571,300.0,05.1085,0.73572,03.7521
2026-04-13T15:01:03.975610,301.0,05.1055,0.88147,04.4954
2026-04-13T15:01:04.948965,302.0,05.1086,0.73636,03.7554
2026-04-13T15:01:05.964917,303.0,05.1125,0.77996,03.9855
2026-04-13T15:01:06.934574,304.0,05.1089,0.80027,04.0813
2026-04-13T15:01:07.953645,305.0,05.1086,0.73752,03.7613
2026-04-13T15:01:08.972185,306.0,05.1084,1.51078,07.7049
2026-04-13T15:01:09.943504,307.0,05.1120,1.32758,06.7839
2026-04-13T15:01:10.961900,308.0,05.1156,0.74894,03.8270
2026-04-13T15:01:11.937396,309.0,05.1092,0.74659,03.8076
2026-04-13T15:01:12.959192,310.0,05.1094,0.74268,03.7876
2026-04-13T15:01:13.934991,311.0,05.1095,0.74114,03.7798
2026-04-13T15:01:14.955113,312.1,05.1111,0.85379,04.3628
2026-04-13T15:01:15.973551,313.1,05.1081,0.74232,03.7858
2026-04-13T15:01:16.947125,314.1,05.1085,0.77579,03.9565
2026-04-13T15:01:17.967017,315.1,05.1087,0.74022,03.7751
2026-04-13T15:01:18.939095,316.1,05.1086,0.85365,04.3536
2026-04-13T15:01:19.956799,317.1,05.1089,0.73697,03.7585
2026-04-13T15:01:20.974864,318.1,05.1126,0.78453,04.0089
2026-04-13T15:01:21.948593,319.1,05.1087,0.77389,03.9468
2026-04-13T15:01:22.968422,320.1,05.1083,0.73622,03.7547
2026-04-13T15:01:23.944279,321.1,05.1081,0.73677,03.7575
2026-04-13T15:01:24.964967,322.1,05.1106,1.40339,07.1713
2026-04-13T15:01:25.938798,323.1,05.1047,0.70375,03.5891
2026-04-13T15:01:26.957206,324.1,05.1085,0.59865,03.0531
2026-04-13T15:01:27.973014,325.1,05.1085,0.59803,03.0499
2026-04-13T15:01:28.944057,326.1,05.1084,0.74929,03.8213
2026-04-13T15:01:29.963974,327.1,05.1079,0.82856,04.2256
2026-04-13T15:01:30.937885,328.1,05.1074,0.88464,04.5116
2026-04-13T15:01:31.958531,329.1,05.1072,0.76278,03.8901
2026-04-13T15:01:32.934843,330.1,05.1073,0.73936,03.7707
2026-04-13T15:01:33.953623,331.1,05.1077,0.81204,04.1414
2026-04-13T15:01:34.972990,332.1,05.1125,0.74121,03.7875
2026-04-13T15:01:35.945931,333.1,05.1101,0.82775,04.2298
2026-04-13T15:01:36.966503,334.1,05.1082,0.75213,03.8358
2026-04-13T15:01:37.941547,335.1,05.1079,0.85147,04.3424
2026-04-13T15:01:38.959336,336.1,05.1055,0.73639,03.7555
2026-04-13T15:01:39.978418,337.1,05.1026,1.32926,06.7792
2026-04-13T15:01:40.953581,338.1,05.1087,0.74534,03.8012
2026-04-13T15:01:41.971831,339.1,05.1075,0.74282,03.7883
2026-04-13T15:01:42.945577,340.1,05.1078,0.74216,03.7850
2026-04-13T15:01:43.964387,341.1,05.1078,0.74240,03.7862
2026-04-13T15:01:44.941516,342.1,05.1084,0.74197,03.7840
2026-04-13T15:01:45.964129,343.1,05.1082,0.84384,04.3035
2026-04-13T15:01:46.939135,344.1,05.1082,0.73736,03.7605
2026-04-13T15:01:47.960164,345.1,05.1082,0.73654,03.7563
2026-04-13T15:01:48.980666,346.1,05.1082,0.87693,04.4723
2026-04-13T15:01:49.956872,347.1,05.1084,0.73617,03.7544
2026-04-13T15:01:50.977497,348.1,05.1087,0.92424,04.7136
2026-04-13T15:01:51.950910,349.1,05.1091,0.78552,04.0061
2026-04-13T15:01:52.970836,350.1,05.1092,0.85220,04.3462
2026-04-13T15:01:53.947634,351.1,05.1093,0.73621,03.7546
2026-04-13T15:01:54.968538,352.1,05.1216,1.42383,07.2900
2026-04-13T15:01:55.945302,353.1,05.1186,0.74574,03.8107
2026-04-13T15:01:56.967290,354.1,05.1092,0.74432,03.7960
2026-04-13T15:01:57.943269,355.1,05.1089,0.74236,03.7860
2026-04-13T15:01:58.964513,356.1,05.1088,0.85507,04.3608
2026-04-13T15:01:59.982947,357.1,05.1088,0.62424,03.1836
2026-04-13T15:02:00.958195,358.1,05.1091,0.86776,04.4255
2026-04-13T15:02:01.979174,359.1,05.1066,0.75056,03.8278
2026-04-13T15:02:02.953941,360.1,05.1095,0.73620,03.7546
2026-04-13T15:02:03.977067,361.1,05.1088,0.85435,04.3571
2026-04-13T15:02:04.951208,362.1,05.1064,0.83523,04.2596
2026-04-13T15:02:05.972593,363.1,05.1056,0.75306,03.8406
2026-04-13T15:02:06.946537,364.1,05.1083,0.73529,03.7499
2026-04-13T15:02:07.967987,365.1,05.1082,0.85347,04.3526
2026-04-13T15:02:08.943101,366.1,05.1084,0.73590,03.7530
2026-04-13T15:02:09.965981,367.1,05.0972,1.45956,07.4291
2026-04-13T15:02:10.944737,368.1,05.1134,0.74560,03.8100
2026-04-13T15:02:11.968700,369.1,05.1087,0.74514,03.8002
2026-04-13T15:02:12.945167,370.1,05.1085,0.74316,03.7901
2026-04-13T15:02:13.966465,371.1,05.1085,0.84302,04.2994
2026-04-13T15:02:14.984984,372.1,05.1088,0.73993,03.7736
2026-04-13T15:02:15.956884,373.1,05.1089,0.82465,04.2057
2026-04-13T15:02:16.975962,374.1,05.1119,0.73977,03.7802
2026-04-13T15:02:17.949737,375.1,05.1086,0.75189,03.8346
2026-04-13T15:02:18.969938,376.1,05.1087,0.73638,03.7555
2026-04-13T15:02:19.945046,377.1,05.1088,0.85604,04.3658
2026-04-13T15:02:20.966293,378.1,05.1089,0.74311,03.7898
2026-04-13T15:02:21.986804,379.1,05.1087,0.75250,03.8377
2026-04-13T15:02:22.961129,380.1,05.1089,0.83945,04.2811
2026-04-13T15:02:23.981031,381.1,05.1089,0.74149,03.7815
2026-04-13T15:02:24.956907,382.1,05.1117,1.15302,05.8919
2026-04-13T15:02:25.975686,383.1,05.1136,1.31995,06.7449
2026-04-13T15:02:26.946920,384.1,05.1090,0.59832,03.0514
2026-04-13T15:02:27.963208,385.1,05.1091,0.59768,03.0481
2026-04-13T15:02:28.978300,386.1,05.1088,0.62951,03.2105
2026-04-13T15:02:29.952944,387.1,05.1088,0.74030,03.7755
2026-04-13T15:02:30.971121,388.1,05.1089,0.85621,04.3666
2026-04-13T15:02:31.946893,389.1,05.1092,0.74472,03.7980
2026-04-13T15:02:32.967469,390.1,05.1091,0.82813,04.2234
2026-04-13T15:02:33.989353,391.1,05.1091,0.73771,03.7623
2026-04-13T15:02:34.962576,392.1,05.1087,0.85558,04.3634
2026-04-13T15:02:35.978537,393.1,05.1089,0.73653,03.7563
2026-04-13T15:02:36.949732,394.1,05.1087,0.78102,03.9832
