Datetime,Time[S],Volt[V],Current[A],Power[W]
2026-04-17T17:24:59.378455,116.0,05.1107,0.74918,03.8283
2026-04-17T17:25:00.399601,117.0,05.1106,0.74752,03.8198
2026-04-17T17:25:01.376338,118.0,05.1105,0.74434,03.8035
2026-04-17T17:25:02.397247,119.0,05.1080,1.16057,05.9189
2026-04-17T17:25:03.371320,120.0,05.1062,1.02196,05.2119
2026-04-17T17:25:04.396023,121.0,05.1141,1.09842,05.6129
2026-04-17T17:25:05.373728,122.0,05.1016,1.13948,05.8113
2026-04-17T17:25:06.397444,123.0,05.1003,1.09546,05.5868
2026-04-17T17:25:07.373460,124.0,05.1228,1.30381,06.6755
2026-04-17T17:25:08.396552,125.0,05.1106,0.74932,03.8290
2026-04-17T17:25:09.371038,126.0,05.1095,0.69921,03.5659
2026-04-17T17:25:10.387991,127.0,05.1095,0.60099,03.0650
2026-04-17T17:25:11.362800,128.0,05.1092,1.14712,05.8503
2026-04-17T17:25:12.383538,129.0,05.1099,1.12461,05.7355
2026-04-17T17:25:13.405586,130.0,05.1159,1.39069,07.1064
2026-04-17T17:25:14.378463,131.0,05.1093,0.98777,05.0376
2026-04-17T17:25:15.398786,132.0,05.1086,0.95917,04.8917
2026-04-17T17:25:16.373402,133.0,05.1200,1.28308,06.5693
2026-04-17T17:25:17.395963,134.0,05.1141,0.82509,04.2162
2026-04-17T17:25:18.370113,135.0,05.1087,0.74675,03.8084
2026-04-17T17:25:19.392121,136.0,05.1088,0.74492,03.7990
2026-04-17T17:25:20.368646,137.0,05.1150,1.05428,05.3873
2026-04-17T17:25:21.390255,138.0,05.1159,1.03661,05.2970
2026-04-17T17:25:22.407651,139.0,05.1076,0.98192,05.0077
2026-04-17T17:25:23.380467,140.0,05.1037,0.95872,04.8894
2026-04-17T17:25:24.402981,141.0,05.1158,1.02842,05.2552
2026-04-17T17:25:25.377768,142.0,05.1108,1.32803,06.7862
2026-04-17T17:25:26.398178,143.0,05.1150,0.93464,04.7760
2026-04-17T17:25:27.372952,144.0,05.1102,0.74756,03.8200
2026-04-17T17:25:28.391883,145.0,05.1103,0.74639,03.8140
2026-04-17T17:25:29.367435,146.0,05.1100,0.74314,03.7974
2026-04-17T17:25:30.386286,147.0,05.1069,1.03520,05.2795
2026-04-17T17:25:31.408736,148.0,05.1048,1.04123,05.3102
2026-04-17T17:25:32.385879,149.0,05.1086,0.97699,04.9826
2026-04-17T17:25:33.409064,150.0,05.1066,1.03661,05.2867
2026-04-17T17:25:34.382879,151.0,05.1155,1.37826,07.0429
2026-04-17T17:25:35.402113,152.0,05.1062,1.05670,05.3891
2026-04-17T17:25:36.380231,153.0,05.1103,0.74817,03.8231
2026-04-17T17:25:37.397102,154.0,05.1103,0.60049,03.0685
2026-04-17T17:25:38.367352,155.0,05.1099,0.59819,03.0507
2026-04-17T17:25:39.387078,156.0,05.1086,1.05386,05.3746
2026-04-17T17:25:40.409142,157.0,05.1109,1.13860,05.8182
2026-04-17T17:25:41.384082,158.0,05.1081,1.04398,05.3242
2026-04-17T17:25:42.405537,159.0,05.1055,1.04499,05.3294
2026-04-17T17:25:43.378349,160.0,05.1087,1.16517,05.9423
2026-04-17T17:25:44.398672,161.0,05.1147,1.05206,05.3760
