timestamp,cpu_core_0,cpu_core_1,cpu_core_2,cpu_core_3
2026-04-16T22:35:33.953074,4.0,4.0,98.0,4.0
2026-04-16T22:35:35.139886,11.5,28.7,74.5,11.7
2026-04-16T22:35:36.166634,1.0,0.0,100.0,0.0
2026-04-16T22:35:37.172248,0.0,2.0,100.0,0.0
2026-04-16T22:35:38.176996,0.0,0.0,100.0,0.0
2026-04-16T22:35:39.179196,13.3,55.1,53.5,16.0
2026-04-16T22:35:40.181986,39.0,49.0,38.1,20.8
2026-04-16T22:35:41.186069,17.5,15.6,57.3,47.5
2026-04-16T22:35:42.187736,17.5,24.7,24.7,73.3
2026-04-16T22:35:43.189774,16.3,42.3,66.0,17.2
2026-04-16T22:35:44.191440,55.7,37.3,60.6,32.3
2026-04-16T22:35:45.193041,6.1,8.2,28.3,6.1
2026-04-16T22:35:46.194598,16.8,16.2,35.6,27.3
2026-04-16T22:35:47.196755,29.1,50.0,33.3,35.4
2026-04-16T22:35:48.199374,47.5,18.0,60.2,21.8
2026-04-16T22:35:49.202042,20.0,39.2,70.1,20.4
2026-04-16T22:35:50.204590,20.4,84.2,23.8,16.7
2026-04-16T22:35:51.207407,40.2,27.1,72.4,33.3
2026-04-16T22:35:52.208615,31.0,21.4,11.2,16.2
2026-04-16T22:35:53.210141,21.2,28.7,11.0,12.1
2026-04-16T22:35:54.213216,74.5,18.8,19.6,36.4
2026-04-16T22:35:55.218734,73.0,31.3,16.2,19.4
2026-04-16T22:35:56.220053,67.0,27.5,18.0,33.7
2026-04-16T22:35:57.222348,75.5,16.5,17.2,33.0
2026-04-16T22:35:58.224908,57.3,29.0,42.0,41.8
2026-04-16T22:35:59.226999,24.5,34.7,22.9,38.3
2026-04-16T22:36:00.228605,6.1,10.9,7.9,29.3
2026-04-16T22:36:01.231107,57.9,38.0,17.2,30.6
2026-04-16T22:36:02.233468,37.8,32.7,54.0,19.4
2026-04-16T22:36:03.235280,22.0,35.4,33.0,56.6
2026-04-16T22:36:04.237372,7.1,37.5,50.0,46.1
2026-04-16T22:36:05.240429,19.0,28.0,26.3,74.0
2026-04-16T22:36:06.243355,43.0,37.0,49.5,38.0
2026-04-16T22:36:07.245331,44.6,37.3,23.5,23.8
2026-04-16T22:36:08.246872,22.0,4.0,5.0,8.0
2026-04-16T22:36:09.249267,22.7,15.5,64.4,35.1
2026-04-16T22:36:10.251756,41.2,32.3,53.1,21.0
2026-04-16T22:36:11.256316,18.2,64.9,40.4,18.6
2026-04-16T22:36:12.257705,24.0,72.2,36.6,21.6
2026-04-16T22:36:13.262892,29.4,30.6,83.0,25.3
2026-04-16T22:36:14.264644,23.2,55.0,32.7,33.0
2026-04-16T22:36:15.268732,0.0,15.8,0.0,0.0
2026-04-16T22:36:16.270184,19.8,43.9,23.0,59.6
2026-04-16T22:36:17.272881,65.3,32.0,20.0,21.4
2026-04-16T22:36:18.279688,21.6,67.0,37.4,24.2
2026-04-16T22:36:19.282079,18.0,71.1,40.6,19.6
2026-04-16T22:36:20.285287,19.8,53.6,56.0,17.0
2026-04-16T22:36:21.287178,29.6,28.0,68.9,46.0
2026-04-16T22:36:22.291668,67.0,39.2,25.3,23.7
2026-04-16T22:36:23.307933,0.0,7.0,0.0,0.0
2026-04-16T22:36:24.354621,16.8,23.2,40.4,62.4
2026-04-16T22:36:25.359802,17.3,18.2,57.3,49.0
2026-04-16T22:36:26.381286,42.2,34.7,52.5,22.3
2026-04-16T22:36:27.383041,36.1,25.7,25.2,62.0
2026-04-16T22:36:28.384884,15.6,63.4,17.5,44.2
2026-04-16T22:36:29.386287,37.4,67.3,42.4,34.7
2026-04-16T22:36:30.388275,46.1,52.4,60.8,43.1
2026-04-16T22:36:31.390151,5.0,3.0,11.1,3.0
2026-04-16T22:36:32.391434,25.0,15.2,57.0,25.3
2026-04-16T22:36:33.393559,15.5,18.2,55.6,53.1
2026-04-16T22:36:34.395760,50.5,17.5,52.5,19.6
2026-04-16T22:36:35.399994,53.0,18.0,22.2,52.5
2026-04-16T22:36:36.401486,38.0,39.6,26.3,41.4
2026-04-16T22:36:37.404997,49.0,36.4,58.0,44.4
2026-04-16T22:36:38.406254,12.0,11.0,16.3,7.1
2026-04-16T22:36:39.409508,40.6,13.0,20.2,30.6
2026-04-16T22:36:40.411433,22.9,16.5,59.8,41.7
2026-04-16T22:36:41.413906,27.3,33.0,37.4,44.6
2026-04-16T22:36:42.417215,28.9,34.4,55.4,25.7
2026-04-16T22:36:43.420303,29.7,55.0,19.8,45.0
2026-04-16T22:36:44.423797,36.6,41.0,55.9,52.0
2026-04-16T22:36:45.425638,22.2,12.0,7.1,19.0
2026-04-16T22:36:46.427627,10.1,27.6,28.3,20.2
2026-04-16T22:36:47.429872,20.4,23.5,55.6,48.5
2026-04-16T22:36:48.431513,16.5,36.7,72.3,17.3
2026-04-16T22:36:49.433890,35.0,20.4,19.6,69.3
2026-04-16T22:36:50.436154,38.4,36.1,27.3,43.4
2026-04-16T22:36:51.440029,63.8,39.0,43.2,33.0
2026-04-16T22:36:52.441275,17.3,29.0,26.8,14.4
2026-04-16T22:36:53.442717,23.7,10.1,8.2,18.2
2026-04-16T22:36:54.444812,16.3,36.7,72.0,19.6
2026-04-16T22:36:55.446858,18.0,69.3,19.0,41.8
2026-04-16T22:36:56.449130,23.8,36.4,32.3,56.4
2026-04-16T22:36:57.452295,49.5,17.5,42.6,32.7
2026-04-16T22:36:58.454737,32.3,51.0,44.3,42.3
2026-04-16T22:36:59.456388,19.0,47.6,20.8,30.7
2026-04-16T22:37:00.458189,9.0,13.1,7.0,22.8
2026-04-16T22:37:01.460271,41.2,16.5,62.6,19.8
2026-04-16T22:37:02.462077,19.0,52.5,19.6,58.7
2026-04-16T22:37:03.465109,18.2,71.4,17.3,41.2
2026-04-16T22:37:04.467568,68.7,16.3,21.2,34.7
2026-04-16T22:37:05.470857,23.7,16.5,84.3,15.3
2026-04-16T22:37:06.473623,43.0,24.5,36.8,62.4
2026-04-16T22:37:07.475110,36.9,32.7,32.0,31.3
2026-04-16T22:37:08.476985,7.8,5.1,5.9,21.0
2026-04-16T22:37:09.478735,17.2,72.7,36.6,20.6
