timestamp,total,available,used,percent,free,active,inactive,buffers,cached
2026-04-11T14:17:43.760148,17002643456,16362176512,640466944,3.8,15779053568,720551936,185221120,38993920,662077440
2026-04-11T14:17:44.762379,17002643456,16324673536,677969920,4.0,15738880000,756809728,186286080,38993920,664502272
2026-04-11T14:17:45.783727,17002643456,16259301376,743342080,4.4,15673507840,825245696,186286080,38993920,664502272
2026-04-11T14:17:46.789887,17002643456,16215932928,786710528,4.6,15630008320,863649792,186286080,38993920,664633344
2026-04-11T14:17:47.791015,17002643456,16094478336,908165120,5.3,15465103360,988250112,229720064,38993920,708182016
2026-04-11T14:17:48.792083,17002643456,16003989504,998653952,5.9,15284224000,1078689792,320094208,38993920,798670848
2026-04-11T14:17:49.794070,17002643456,15980937216,1021706240,6.0,15237038080,1112801280,343883776,39010304,822657024
2026-04-11T14:17:50.796654,17002643456,15942107136,1060536320,6.2,15198208000,1144799232,343883776,39010304,822657024
2026-04-11T14:17:51.797950,17002643456,15945416704,1057226752,6.2,15199518720,997916672,344489984,39010304,825098240
2026-04-11T14:17:52.798995,17002643456,15946940416,1055703040,6.2,15201042432,997916672,344489984,39010304,825098240
2026-04-11T14:17:53.800058,17002643456,15950413824,1052229632,6.2,15204515840,997916672,344489984,39010304,825098240
2026-04-11T14:17:54.801110,17002643456,15959556096,1043087360,6.1,15213395968,998178816,344489984,39010304,825098240
2026-04-11T14:17:55.802169,17002643456,15976628224,1026015232,6.0,15230468096,998178816,344489984,39010304,825098240
2026-04-11T14:17:56.813543,17002643456,16002301952,1000341504,5.9,15256141824,998178816,344489984,39010304,825098240
2026-04-11T14:17:57.819750,17002643456,16029302784,973340672,5.7,15283142656,998178816,344489984,39010304,825098240
2026-04-11T14:17:58.841062,17002643456,16032251904,970391552,5.7,15286091776,998178816,344489984,39010304,825098240
2026-04-11T14:17:59.847193,17002643456,16055320576,947322880,5.6,15309160448,998178816,344489984,39010304,825098240
2026-04-11T14:18:00.848242,17002643456,16057368576,945274880,5.6,15311208448,998178816,344489984,39010304,825098240
2026-04-11T14:18:01.849294,17002643456,16079896576,922746880,5.4,15333736448,998178816,344489984,39010304,825098240
2026-04-11T14:18:02.850344,17002643456,16085204992,917438464,5.4,15339044864,998178816,344489984,39010304,825098240
2026-04-11T14:18:03.851392,17002643456,16102588416,900055040,5.3,15356428288,998178816,344489984,39010304,825098240
2026-04-11T14:18:04.852478,17002643456,16094396416,908247040,5.3,15348236288,998178816,344489984,39010304,825098240
2026-04-11T14:18:05.853546,17002643456,16109060096,893583360,5.3,15362899968,998178816,344489984,39010304,825098240
2026-04-11T14:18:06.854601,17002643456,16120725504,881917952,5.2,15374565376,998178816,344489984,39010304,825098240
2026-04-11T14:18:07.861679,17002643456,16135897088,866746368,5.1,15389736960,998178816,344489984,39010304,825098240
2026-04-11T14:18:08.867918,17002643456,16147660800,854982656,5.0,15401500672,998178816,344489984,39010304,825098240
2026-04-11T14:18:09.889142,17002643456,16157736960,844906496,5.0,15411576832,998178816,344489984,39010304,825098240
2026-04-11T14:18:10.895200,17002643456,16166715392,835928064,4.9,15420555264,998178816,344489984,39010304,825098240
2026-04-11T14:18:11.896185,17002643456,16172990464,829652992,4.9,15426830336,998178816,344489984,39010304,825098240
2026-04-11T14:18:12.897166,17002643456,16179150848,823492608,4.8,15432990720,998178816,344489984,39010304,825098240
2026-04-11T14:18:13.898170,17002643456,16173563904,829079552,4.9,15427403776,998178816,344489984,39010304,825098240
2026-04-11T14:18:14.899181,17002643456,16178282496,824360960,4.8,15432122368,998178816,344489984,39010304,825098240
2026-04-11T14:18:15.900163,17002643456,16183951360,818692096,4.8,15437791232,998178816,344489984,39010304,825098240
2026-04-11T14:18:16.901140,17002643456,16182755328,819888128,4.8,15436595200,998178816,344489984,39010304,825098240
2026-04-11T14:18:17.902127,17002643456,16183410688,819232768,4.8,15437250560,998178816,344489984,39010304,825098240
2026-04-11T14:18:18.923338,17002643456,16186195968,816447488,4.8,15440035840,998178816,344489984,39010304,825098240
2026-04-11T14:18:19.929386,17002643456,16190259200,812384256,4.8,15444099072,998178816,344489984,39010304,825098240
2026-04-11T14:18:20.955658,17002643456,16192094208,810549248,4.8,15445934080,998178816,344489984,39010304,825098240
2026-04-11T14:18:21.961711,17002643456,16197419008,805224448,4.7,15451258880,998178816,344489984,39010304,825098240
2026-04-11T14:18:22.962697,17002643456,16199237632,803405824,4.7,15453077504,998178816,344489984,39010304,825098240
2026-04-11T14:18:23.963685,17002643456,16202612736,800030720,4.7,15456452608,998178816,344489984,39010304,825098240
2026-04-11T14:18:24.964661,17002643456,16205496320,797147136,4.7,15459336192,998178816,344489984,39010304,825098240
2026-04-11T14:18:25.965652,17002643456,16210624512,792018944,4.7,15464464384,998178816,344489984,39010304,825098240
2026-04-11T14:18:26.966627,17002643456,16211673088,790970368,4.7,15465512960,998178816,344489984,39010304,825098240
2026-04-11T14:18:27.967602,17002643456,16213639168,789004288,4.6,15467479040,998178816,344489984,39010304,825098240
2026-04-11T14:18:28.968580,17002643456,16216670208,785973248,4.6,15470510080,998178816,344489984,39010304,825098240
2026-04-11T14:18:29.989812,17002643456,16217423872,785219584,4.6,15471263744,998178816,344489984,39010304,825098240
2026-04-11T14:18:30.995869,17002643456,16219439104,783204352,4.6,15473278976,998178816,344489984,39010304,825098240
2026-04-11T14:18:32.017110,17002643456,16219521024,783122432,4.6,15473360896,998178816,344489984,39010304,825098240
2026-04-11T14:18:33.023197,17002643456,16220651520,781991936,4.6,15474491392,998178816,344489984,39010304,825098240
2026-04-11T14:18:34.024182,17002643456,16218963968,783679488,4.6,15472803840,998178816,344489984,39010304,825098240
2026-04-11T14:18:35.025162,17002643456,16219914240,782729216,4.6,15473754112,998178816,344489984,39010304,825098240
2026-04-11T14:18:36.026168,17002643456,16220962816,781680640,4.6,15474802688,998178816,344489984,39010304,825098240
2026-04-11T14:18:37.027143,17002643456,16221945856,780697600,4.6,15475785728,998178816,344489984,39010304,825098240
2026-04-11T14:18:38.028132,17002643456,16220602368,782041088,4.6,15474442240,998178816,344489984,39010304,825098240
2026-04-11T14:18:39.029469,17002643456,16221323264,781320192,4.6,15475163136,998178816,344489984,39010304,825098240
2026-04-11T14:18:40.030467,17002643456,16222617600,780025856,4.6,15476457472,998178816,344489984,39010304,825098240
2026-04-11T14:18:41.051766,17002643456,16221896704,780746752,4.6,15475736576,998178816,344489984,39010304,825098240
2026-04-11T14:18:42.058120,17002643456,16222339072,780304384,4.6,15476178944,998178816,344489984,39010304,825098240
2026-04-11T14:18:43.084413,17002643456,16223518720,779124736,4.6,15477358592,998178816,344489984,39010304,825098240
2026-04-11T14:18:44.090455,17002643456,16224026624,778616832,4.6,15477866496,998178816,344489984,39010304,825098240
