timestamp,cpu_core_0,cpu_core_1,cpu_core_2,cpu_core_3
2026-04-11T12:04:37.395280,5.9,5.9,5.0,97.0
2026-04-11T12:04:38.569590,10.9,66.7,29.7,18.0
2026-04-11T12:04:39.594424,0.0,100.0,0.0,0.0
2026-04-11T12:04:40.596238,0.0,99.0,1.0,1.0
2026-04-11T12:04:41.598057,0.0,100.0,0.0,0.0
2026-04-11T12:04:42.598644,0.0,45.5,0.0,0.0
2026-04-11T12:04:43.599010,0.0,14.0,0.0,0.0
2026-04-11T12:04:44.599375,0.0,29.0,0.0,0.0
2026-04-11T12:04:45.599732,0.0,14.9,0.0,0.0
2026-04-11T12:04:46.600095,0.0,28.3,0.0,0.0
2026-04-11T12:04:47.615635,0.0,18.8,0.0,0.0
2026-04-11T12:04:48.631199,0.0,22.8,0.0,0.0
2026-04-11T12:04:49.651825,0.0,28.0,0.0,0.0
2026-04-11T12:04:50.664118,0.0,15.0,0.0,0.0
2026-04-11T12:04:51.664489,0.0,29.0,0.0,0.0
2026-04-11T12:04:52.664848,0.0,14.0,0.0,0.0
2026-04-11T12:04:53.665202,0.0,28.7,0.0,0.0
2026-04-11T12:04:54.665559,0.0,18.8,0.0,0.0
2026-04-11T12:04:55.665923,0.0,28.3,0.0,1.0
2026-04-11T12:04:56.677852,0.0,16.8,0.0,0.0
2026-04-11T12:04:57.694240,1.0,25.0,1.0,0.0
2026-04-11T12:04:58.715598,0.0,26.5,0.0,0.0
2026-04-11T12:04:59.724597,0.0,18.2,0.0,0.0
2026-04-11T12:05:00.725694,0.0,29.7,0.0,0.0
2026-04-11T12:05:01.726819,0.0,14.0,0.0,0.0
2026-04-11T12:05:02.727900,0.0,29.0,0.0,0.0
2026-04-11T12:05:03.728955,0.0,14.9,0.0,0.0
2026-04-11T12:05:04.730012,1.0,30.3,0.0,1.0
2026-04-11T12:05:05.731079,0.0,14.0,0.0,0.0
2026-04-11T12:05:06.732141,0.0,29.0,0.0,0.0
2026-04-11T12:05:07.758512,0.0,21.8,0.0,1.0
2026-04-11T12:05:08.779849,0.0,18.0,0.0,0.0
2026-04-11T12:05:09.781697,0.0,32.7,0.0,0.0
2026-04-11T12:05:10.782848,0.0,14.0,0.0,0.0
2026-04-11T12:05:11.787271,16.2,30.3,63.5,20.0
2026-04-11T12:05:12.788675,18.0,12.0,35.0,11.0
2026-04-11T12:05:13.790204,40.4,36.7,9.3,9.1
2026-04-11T12:05:14.791858,22.0,17.2,56.9,22.8
2026-04-11T12:05:15.796462,8.2,15.0,39.0,10.2
2026-04-11T12:05:16.798035,13.0,27.1,9.1,49.0
2026-04-11T12:05:17.800050,62.0,15.5,16.3,16.5
2026-04-11T12:05:18.802917,40.2,11.1,7.2,11.1
2026-04-11T12:05:19.804868,30.0,50.0,9.2,10.1
2026-04-11T12:05:20.806449,23.5,18.0,37.0,41.2
2026-04-11T12:05:21.809728,39.2,11.9,12.0,14.0
2026-04-11T12:05:22.812214,74.3,7.4,8.2,7.3
2026-04-11T12:05:23.813751,18.0,52.5,20.0,23.5
2026-04-11T12:05:24.817529,11.9,20.0,30.0,14.9
2026-04-11T12:05:25.818790,64.0,10.1,11.9,24.3
2026-04-11T12:05:26.821162,34.0,39.8,18.2,18.0
2026-04-11T12:05:27.823108,41.0,3.0,6.8,3.0
2026-04-11T12:05:28.824345,14.0,0.0,0.0,0.0
2026-04-11T12:05:29.825533,28.3,1.0,0.0,1.0
2026-04-11T12:05:30.826725,16.0,0.0,0.0,0.0
2026-04-11T12:05:31.827943,0.0,0.0,0.0,28.0
2026-04-11T12:05:32.854456,0.0,19.6,0.0,0.0
2026-04-11T12:05:33.875943,0.0,19.8,0.0,1.0
2026-04-11T12:05:34.877163,0.0,28.0,1.0,0.0
2026-04-11T12:05:35.878360,0.0,17.2,0.0,0.0
2026-04-11T12:05:36.879574,0.0,28.0,0.0,0.0
2026-04-11T12:05:37.880773,0.0,14.1,0.0,0.0
2026-04-11T12:05:38.881921,0.0,28.0,1.0,0.0
2026-04-11T12:05:39.899657,0.0,16.7,0.0,0.0
2026-04-11T12:05:40.921240,0.0,26.0,0.0,1.0
2026-04-11T12:05:41.942620,0.0,25.5,1.0,0.0
2026-04-11T12:05:42.958111,0.0,14.9,0.0,0.0
2026-04-11T12:05:43.959229,0.0,28.7,1.0,0.0
2026-04-11T12:05:44.960325,0.0,14.0,0.0,0.0
2026-04-11T12:05:45.961433,0.0,34.0,0.0,0.0
2026-04-11T12:05:46.962514,0.0,14.0,0.0,0.0
2026-04-11T12:05:47.963590,0.0,28.0,0.0,0.0
2026-04-11T12:05:48.965402,0.0,17.0,0.0,0.0
2026-04-11T12:05:49.991778,0.0,23.8,0.0,0.0
2026-04-11T12:05:51.018243,0.0,27.7,0.0,0.0
2026-04-11T12:05:52.039840,0.0,18.0,1.0,0.0
2026-04-11T12:05:53.040941,0.0,29.0,0.0,0.0
2026-04-11T12:05:54.042016,0.0,14.0,0.0,0.0
2026-04-11T12:05:55.043071,0.0,28.0,0.0,1.0
2026-04-11T12:05:56.044121,0.0,0.0,0.0,0.0
2026-04-11T12:05:57.045405,0.0,0.0,0.0,0.0
2026-04-11T12:05:58.046803,0.0,0.0,0.0,0.0
2026-04-11T12:05:59.048239,0.0,0.0,1.0,0.0
2026-04-11T12:06:00.049674,0.0,0.0,0.0,0.0
2026-04-11T12:06:01.051117,0.0,18.0,0.0,0.0
2026-04-11T12:06:02.052225,0.0,29.0,0.0,0.0
2026-04-11T12:06:03.061963,0.0,16.8,0.0,0.0
2026-04-11T12:06:04.083405,0.0,23.8,0.0,0.0
2026-04-11T12:06:05.096957,0.0,27.0,0.0,1.0
2026-04-11T12:06:06.098784,0.0,18.0,1.0,1.0
2026-04-11T12:06:07.099945,0.0,27.6,2.0,0.0
2026-04-11T12:06:08.101082,0.0,14.9,0.0,0.0
2026-04-11T12:06:09.102226,0.0,28.7,0.0,0.0
2026-04-11T12:06:10.103381,0.0,14.0,0.0,0.0
2026-04-11T12:06:11.104481,0.0,33.0,0.0,0.0
2026-04-11T12:06:12.105584,0.0,14.9,0.0,0.0
2026-04-11T12:06:13.106696,0.0,28.3,1.0,1.0
2026-04-11T12:06:14.128076,0.0,21.8,0.0,0.0
2026-04-11T12:06:15.144391,0.0,17.2,0.0,0.0
2026-04-11T12:06:16.145551,0.0,32.3,0.0,0.0
2026-04-11T12:06:17.146663,0.0,14.9,0.0,0.0
2026-04-11T12:06:18.147796,0.0,28.3,0.0,0.0
2026-04-11T12:06:19.148864,0.0,14.0,0.0,0.0
2026-04-11T12:06:20.149939,0.0,28.0,1.0,0.0
2026-04-11T12:06:21.172853,0.0,16.8,1.0,0.0
2026-04-11T12:06:22.204696,0.0,24.8,0.0,0.0
2026-04-11T12:06:23.222711,0.0,0.0,26.0,0.0
2026-04-11T12:06:24.224275,0.0,0.0,14.9,0.0
2026-04-11T12:06:25.225400,0.0,0.0,28.3,0.0
2026-04-11T12:06:26.226546,0.0,0.0,14.1,0.0
2026-04-11T12:06:27.227682,0.0,0.0,32.4,0.0
2026-04-11T12:06:28.228760,0.0,0.0,14.0,0.0
2026-04-11T12:06:29.229833,0.0,1.0,28.3,1.0
2026-04-11T12:06:30.231573,53.9,19.4,16.3,13.7
2026-04-11T12:06:31.233739,11.0,37.4,14.3,9.1
2026-04-11T12:06:32.235911,63.3,12.0,27.0,12.7
2026-04-11T12:06:33.238320,26.0,38.8,22.1,21.4
2026-04-11T12:06:34.240137,41.6,12.0,13.7,12.0
2026-04-11T12:06:35.242595,65.4,22.7,11.0,9.3
2026-04-11T12:06:36.244483,35.7,17.0,18.4,33.3
2026-04-11T12:06:37.246608,41.4,10.0,13.6,12.0
2026-04-11T12:06:38.248925,24.7,20.4,59.6,11.2
2026-04-11T12:06:39.250209,17.0,41.4,22.2,17.5
2026-04-11T12:06:40.253269,10.8,11.9,42.4,11.9
2026-04-11T12:06:41.254924,9.4,10.3,48.1,45.8
2026-04-11T12:06:42.256824,40.6,16.0,17.2,25.3
2026-04-11T12:06:43.258261,7.0,8.0,9.1,43.4
2026-04-11T12:06:44.260144,59.8,17.8,36.3,15.5
2026-04-11T12:06:45.262086,37.6,27.0,16.5,15.5
2026-04-11T12:06:46.284386,21.0,47.5,7.8,4.0
2026-04-11T12:06:47.321436,3.0,22.3,3.0,34.7
2026-04-11T12:06:48.322850,0.0,32.7,0.0,0.0
2026-04-11T12:06:49.324107,0.0,14.0,0.0,0.0
2026-04-11T12:06:50.325325,0.0,28.3,2.0,0.0
2026-04-11T12:06:51.326533,0.0,14.0,0.0,0.0
2026-04-11T12:06:52.327715,0.0,28.0,0.0,1.0
2026-04-11T12:06:53.328872,0.0,16.0,0.0,0.0
2026-04-11T12:06:54.330025,0.0,29.0,0.0,0.0
2026-04-11T12:06:55.351420,0.0,21.8,0.0,0.0
2026-04-11T12:06:56.367765,0.0,18.8,0.0,0.0
2026-04-11T12:06:57.368943,0.0,28.0,1.0,0.0
2026-04-11T12:06:58.370107,0.0,18.0,0.0,0.0
2026-04-11T12:06:59.371262,0.0,28.0,0.0,0.0
2026-04-11T12:07:00.372384,1.0,14.0,1.0,0.0
2026-04-11T12:07:01.373464,0.0,28.7,0.0,1.0
2026-04-11T12:07:02.389719,0.0,15.0,0.0,0.0
2026-04-11T12:07:03.396818,0.0,29.0,0.0,0.0
2026-04-11T12:07:04.423205,0.0,22.5,0.0,0.0
2026-04-11T12:07:05.439477,0.0,17.0,0.0,0.0
2026-04-11T12:07:06.440582,0.0,28.7,1.0,0.0
2026-04-11T12:07:07.441665,0.0,13.1,0.0,0.0
2026-04-11T12:07:08.442762,1.0,31.7,1.0,0.0
2026-04-11T12:07:09.443861,0.0,14.0,0.0,0.0
2026-04-11T12:07:10.444918,0.0,28.3,0.0,0.0
2026-04-11T12:07:11.446565,0.0,17.8,0.0,0.0
2026-04-11T12:07:12.467902,24.0,0.0,0.0,0.0
2026-04-11T12:07:13.489272,28.4,0.0,0.0,0.0
2026-04-11T12:07:14.505545,1.0,0.0,0.0,1.0
2026-04-11T12:07:15.506548,0.0,0.0,0.0,0.0
2026-04-11T12:07:16.507555,0.0,0.0,1.0,0.0
2026-04-11T12:07:17.508568,0.0,0.0,0.0,0.0
2026-04-11T12:07:18.509662,0.0,0.0,0.0,0.0
2026-04-11T12:07:19.511112,18.2,0.0,0.0,0.0
2026-04-11T12:07:20.512268,28.3,0.0,0.0,0.0
2026-04-11T12:07:21.513408,14.0,0.0,0.0,0.0
2026-04-11T12:07:22.514559,28.7,0.0,1.0,0.0
2026-04-11T12:07:23.515707,14.0,0.0,0.0,0.0
2026-04-11T12:07:24.516853,32.0,0.0,0.0,0.0
2026-04-11T12:07:25.538220,15.8,0.0,0.0,0.0
2026-04-11T12:07:26.543841,25.0,1.0,1.0,1.0
2026-04-11T12:07:27.565220,25.7,0.0,0.0,0.0
2026-04-11T12:07:28.578720,14.9,0.0,0.0,0.0
2026-04-11T12:07:29.579894,31.0,0.0,0.0,0.0
2026-04-11T12:07:30.581031,14.0,0.0,0.0,0.0
2026-04-11T12:07:31.582183,28.7,0.0,0.0,0.0
2026-04-11T12:07:32.583362,14.0,0.0,0.0,0.0
2026-04-11T12:07:33.584478,28.3,0.0,0.0,0.0
2026-04-11T12:07:34.605849,20.6,0.0,0.0,0.0
2026-04-11T12:07:35.627205,20.8,0.0,0.0,0.0
2026-04-11T12:07:36.628323,28.3,0.0,1.0,0.0
2026-04-11T12:07:37.629399,14.1,0.0,0.0,0.0
2026-04-11T12:07:38.630501,28.7,0.0,0.0,0.0
2026-04-11T12:07:39.631658,14.0,0.0,0.0,0.0
2026-04-11T12:07:40.632949,32.0,0.0,1.0,0.0
2026-04-11T12:07:41.634036,14.1,1.0,0.0,1.0
2026-04-11T12:07:42.635099,28.0,0.0,0.0,0.0
2026-04-11T12:07:43.656429,21.6,0.0,0.0,0.0
2026-04-11T12:07:44.682809,18.0,0.0,0.0,0.0
2026-04-11T12:07:45.683928,31.3,0.0,0.0,0.0
2026-04-11T12:07:46.685025,14.0,0.0,0.0,0.0
2026-04-11T12:07:47.686125,28.7,0.0,0.0,0.0
2026-04-11T12:07:48.687670,16.2,48.5,16.8,16.2
2026-04-11T12:07:49.690762,13.6,42.4,10.8,11.8
2026-04-11T12:07:50.692911,15.0,12.1,13.0,82.8
2026-04-11T12:07:51.694935,16.0,18.6,26.8,36.3
2026-04-11T12:07:52.696749,39.0,9.2,11.3,6.1
2026-04-11T12:07:53.698169,14.0,33.3,13.3,66.0
2026-04-11T12:07:54.699725,18.0,14.3,24.0,38.1
2026-04-11T12:07:55.704604,5.2,3.2,45.6,7.2
2026-04-11T12:07:56.706466,13.1,13.4,59.2,38.1
2026-04-11T12:07:57.708370,14.3,40.0,22.7,13.3
2026-04-11T12:07:58.711945,10.9,8.9,43.3,8.8
2026-04-11T12:07:59.713510,35.1,15.5,59.6,14.3
2026-04-11T12:08:00.714815,38.6,26.0,15.8,16.2
2026-04-11T12:08:01.719018,7.1,20.0,30.7,8.1
2026-04-11T12:08:02.720854,25.3,69.7,19.0,16.2
2026-04-11T12:08:03.722964,18.0,16.8,29.7,35.4
2026-04-11T12:08:04.754657,1.0,1.0,49.5,1.0
2026-04-11T12:08:05.776092,0.0,0.0,18.0,0.0
2026-04-11T12:08:06.777320,0.0,0.0,28.0,0.0
2026-04-11T12:08:07.778528,0.0,0.0,14.0,0.0
2026-04-11T12:08:08.779744,1.0,1.0,28.0,1.0
2026-04-11T12:08:09.780936,0.0,0.0,14.0,0.0
2026-04-11T12:08:10.782098,0.0,1.0,31.0,1.0
2026-04-11T12:08:11.792381,0.0,0.0,16.8,0.0
2026-04-11T12:08:12.808812,0.0,0.0,24.0,0.0
2026-04-11T12:08:13.823285,0.0,1.0,27.5,0.0
2026-04-11T12:08:14.824939,0.0,0.0,15.0,0.0
2026-04-11T12:08:15.826092,0.0,0.0,31.3,0.0
2026-04-11T12:08:16.827209,0.0,0.0,14.0,0.0
2026-04-11T12:08:17.828330,0.0,0.0,28.7,0.0
2026-04-11T12:08:18.829418,1.0,0.0,14.0,0.0
2026-04-11T12:08:19.830480,0.0,0.0,28.3,0.0
2026-04-11T12:08:20.851847,0.0,0.0,19.6,0.0
2026-04-11T12:08:21.873361,1.0,1.0,23.0,0.0
2026-04-11T12:08:22.878958,0.0,0.0,27.7,0.0
2026-04-11T12:08:23.880421,0.0,1.0,15.0,0.0
2026-04-11T12:08:24.881529,0.0,0.0,27.3,0.0
2026-04-11T12:08:25.882615,0.0,0.0,14.9,0.0
2026-04-11T12:08:26.883725,0.0,1.0,32.0,1.0
2026-04-11T12:08:27.884814,0.0,0.0,14.1,0.0
2026-04-11T12:08:28.885874,1.0,0.0,28.0,0.0
2026-04-11T12:08:29.907179,0.0,0.0,19.8,0.0
2026-04-11T12:08:30.923414,0.0,0.0,19.8,0.0
2026-04-11T12:08:31.928302,18.0,1.0,12.9,0.0
2026-04-11T12:08:32.929672,0.0,0.0,0.0,0.0
2026-04-11T12:08:33.930660,0.0,0.0,0.0,0.0
2026-04-11T12:08:34.931659,0.0,0.0,0.0,0.0
