timestamp,total,available,used,percent,free,active,inactive,buffers,cached
2026-04-15T11:15:56.349298,8589934592,1417445376,3238789120,83.5,83427328,1346830336,1211891712,0,0
2026-04-15T11:15:57.354458,8589934592,1428176896,3252731904,83.4,59719680,1384923136,1240154112,0,0
2026-04-15T11:15:58.359709,8589934592,1429110784,3234988032,83.4,65880064,1376190464,1250050048,0,0
2026-04-15T11:15:59.364545,8589934592,1449410560,3225681920,83.1,64339968,1401356288,1262616576,0,0
2026-04-15T11:16:00.369142,8589934592,1465794560,3231301632,82.9,63143936,1420689408,1291436032,0,0
2026-04-15T11:16:01.371296,8589934592,1481883648,3231629312,82.7,65978368,1427537920,1344274432,0,0
2026-04-15T11:16:02.375610,8589934592,1484423168,3227222016,82.7,75628544,1421475840,1357070336,0,0
2026-04-15T11:16:03.378296,8589934592,1450213376,3241558016,83.1,62062592,1404534784,1335787520,0,0
2026-04-15T11:16:04.380233,8589934592,1493614592,3208151040,82.6,101023744,1410629632,1313554432,0,0
2026-04-15T11:16:05.380588,8589934592,1500086272,3254976512,82.5,60112896,1459994624,1362051072,0,0
2026-04-15T11:16:06.380874,8589934592,1508786176,3253141504,82.4,60915712,1463009280,1379778560,0,0
2026-04-15T11:16:07.382875,8589934592,1503854592,3236855808,82.5,72810496,1437990912,1383317504,0,0
2026-04-15T11:16:08.385629,8589934592,1519779840,3223814144,82.3,104824832,1423507456,1369423872,0,0
2026-04-15T11:16:09.390993,8589934592,1461977088,3251077120,83.0,65028096,1408909312,1354137600,0,0
2026-04-15T11:16:10.391868,8589934592,1410105344,3276259328,83.6,50970624,1377681408,1343488000,0,0
2026-04-15T11:16:11.396973,8589934592,1392934912,3232956416,83.8,92651520,1318453248,1282981888,0,0
2026-04-15T11:16:12.402136,8589934592,1413054464,3222798336,83.5,61489152,1371258880,1331675136,0,0
2026-04-15T11:16:13.403480,8589934592,1416249344,3216261120,83.5,66584576,1372880896,1334722560,0,0
2026-04-15T11:16:14.406435,8589934592,1431404544,3150905344,83.3,133218304,1322893312,1268858880,0,0
2026-04-15T11:16:15.409706,8589934592,1317044224,3255189504,84.7,71499776,1257717760,1217265664,0,0
2026-04-15T11:16:16.411767,8589934592,1428094976,3164225536,83.4,65536000,1365327872,1333215232,0,0
2026-04-15T11:16:17.416088,8589934592,1464139776,3140878336,83.0,99942400,1342488576,1331298304,0,0
2026-04-15T11:16:18.421329,8589934592,1440202752,3178840064,83.2,61603840,1349713920,1331789824,0,0
2026-04-15T11:16:19.426561,8589934592,1458225152,3167338496,83.0,86589440,1383120896,1336197120,0,0
2026-04-15T11:16:20.430237,8589934592,1398734848,3144433664,83.7,62881792,1351794688,1281589248,0,0
2026-04-15T11:16:21.433490,8589934592,1425883136,3133145088,83.4,92110848,1343848448,1275068416,0,0
2026-04-15T11:16:22.438543,8589934592,1419542528,3150282752,83.5,75907072,1356152832,1279574016,0,0
