timestamp,cpu_core_0,cpu_core_1,cpu_core_2,cpu_core_3
2026-02-24T14:09:48.307906,3.0,3.0,96.0,3.0
2026-02-24T14:09:49.328548,10.0,19.4,82.4,10.9
2026-02-24T14:09:50.504381,1.0,1.0,99.0,1.0
2026-02-24T14:09:51.504814,0.0,0.0,33.3,0.0
2026-02-24T14:09:52.505208,0.0,0.0,5.9,0.0
2026-02-24T14:09:53.505994,0.0,0.0,99.0,1.0
2026-02-24T14:09:54.507321,0.0,0.0,95.1,0.0
2026-02-24T14:09:55.507726,1.0,0.0,14.1,0.0
2026-02-24T14:09:56.508085,0.0,0.0,28.7,0.0
2026-02-24T14:09:57.508440,0.0,0.0,14.9,0.0
2026-02-24T14:09:58.508799,0.0,0.0,29.0,0.0
2026-02-24T14:09:59.509152,0.0,1.0,18.2,0.0
2026-02-24T14:10:00.509692,20.0,19.4,33.0,18.6
2026-02-24T14:10:01.510695,54.1,41.4,44.3,47.5
2026-02-24T14:10:02.511945,4.0,6.9,3.0,4.0
2026-02-24T14:10:03.512253,0.0,0.0,0.0,0.0
2026-02-24T14:10:04.512613,0.0,0.0,0.0,0.0
2026-02-24T14:10:05.513019,32.3,0.0,1.0,1.0
2026-02-24T14:10:06.513390,14.0,0.0,0.0,0.0
2026-02-24T14:10:07.513768,28.0,0.0,0.0,0.0
2026-02-24T14:10:08.529351,17.6,0.0,0.0,0.0
2026-02-24T14:10:09.550186,24.8,0.0,0.0,1.0
2026-02-24T14:10:10.553138,24.0,5.9,6.1,5.1
2026-02-24T14:10:11.557983,54.2,64.4,54.1,45.0
2026-02-24T14:10:12.559679,10.9,7.1,5.9,5.9
2026-02-24T14:10:13.560660,0.0,0.0,0.0,0.0
2026-02-24T14:10:14.561638,0.0,0.0,0.0,0.0
2026-02-24T14:10:15.563179,33.0,0.0,0.0,0.0
2026-02-24T14:10:16.564731,14.1,0.0,0.0,0.0
2026-02-24T14:10:17.565787,29.0,0.0,0.0,0.0
2026-02-24T14:10:18.566838,14.1,1.0,0.0,0.0
2026-02-24T14:10:19.567899,28.7,0.0,0.0,0.0
2026-02-24T14:10:20.569013,14.1,0.0,0.0,0.0
2026-02-24T14:10:21.570467,60.8,56.0,53.4,62.4
2026-02-24T14:10:22.572366,10.1,13.9,13.9,9.1
2026-02-24T14:10:23.573383,0.0,0.0,0.0,0.0
2026-02-24T14:10:24.574414,1.0,0.0,0.0,0.0
2026-02-24T14:10:25.591897,0.0,23.0,0.0,0.0
2026-02-24T14:10:26.608165,0.0,22.8,0.0,0.0
2026-02-24T14:10:27.611672,0.0,28.0,0.0,0.0
2026-02-24T14:10:28.613182,0.0,14.9,0.0,0.0
2026-02-24T14:10:29.614225,0.0,29.0,0.0,0.0
2026-02-24T14:10:30.615265,0.0,14.0,0.0,0.0
2026-02-24T14:10:31.616978,49.0,54.5,61.6,49.0
2026-02-24T14:10:32.619041,9.2,21.0,11.5,14.3
2026-02-24T14:10:33.620145,1.0,0.0,0.0,0.0
2026-02-24T14:10:34.621185,0.0,1.0,0.0,0.0
2026-02-24T14:10:35.623718,15.0,0.0,0.0,0.0
2026-02-24T14:10:36.624828,31.3,0.0,0.0,0.0
2026-02-24T14:10:37.637672,20.6,0.0,0.0,0.0
2026-02-24T14:10:38.664824,20.8,0.0,1.0,0.0
2026-02-24T14:10:39.665916,28.3,1.0,1.0,2.0
2026-02-24T14:10:40.667005,14.0,0.0,0.0,0.0
2026-02-24T14:10:41.668644,52.5,45.5,48.5,56.7
2026-02-24T14:10:42.670806,15.8,20.0,18.4,18.6
2026-02-24T14:10:43.671817,0.0,0.0,0.0,0.0
2026-02-24T14:10:44.672815,0.0,0.0,0.0,0.0
2026-02-24T14:10:45.673870,0.0,0.0,0.0,14.1
2026-02-24T14:10:46.675006,0.0,0.0,1.0,28.7
2026-02-24T14:10:47.676343,0.0,18.0,0.0,1.0
2026-02-24T14:10:48.677413,1.0,29.0,1.0,0.0
2026-02-24T14:10:49.697313,0.0,19.0,0.0,0.0
2026-02-24T14:10:50.723783,0.0,20.8,0.0,0.0
2026-02-24T14:10:51.725772,51.5,46.5,46.5,50.0
2026-02-24T14:10:52.727709,12.2,20.4,28.0,13.3
2026-02-24T14:10:53.729117,0.0,0.0,0.0,0.0
2026-02-24T14:10:54.730569,1.0,1.0,0.0,0.0
2026-02-24T14:10:55.731967,0.0,0.0,18.2,0.0
2026-02-24T14:10:56.733038,0.0,0.0,28.0,1.0
2026-02-24T14:10:57.734091,0.0,1.0,15.0,0.0
2026-02-24T14:10:58.735147,0.0,0.0,28.7,0.0
2026-02-24T14:10:59.736199,0.0,0.0,14.1,0.0
2026-02-24T14:11:00.737242,0.0,0.0,30.7,0.0
2026-02-24T14:11:01.739354,38.8,37.4,50.5,39.2
2026-02-24T14:11:02.742248,19.4,18.2,45.9,22.0
2026-02-24T14:11:03.743274,0.0,0.0,0.0,0.0
2026-02-24T14:11:04.744275,0.0,0.0,0.0,0.0
2026-02-24T14:11:05.745385,0.0,0.0,15.0,0.0
2026-02-24T14:11:06.759803,0.0,0.0,28.0,0.0
2026-02-24T14:11:07.786671,1.0,1.0,15.8,0.0
2026-02-24T14:11:08.787745,0.0,0.0,28.3,1.0
2026-02-24T14:11:09.788790,1.0,0.0,14.1,0.0
2026-02-24T14:11:10.789847,0.0,0.0,28.7,0.0
2026-02-24T14:11:11.791191,39.2,37.1,39.4,40.2
2026-02-24T14:11:12.792365,35.6,31.7,28.7,30.3
2026-02-24T14:11:13.793364,0.0,0.0,0.0,0.0
2026-02-24T14:11:14.794377,0.0,0.0,0.0,0.0
2026-02-24T14:11:15.795450,0.0,0.0,14.0,0.0
